DATE,PTS,AST,BLK,STL,TRB,Player,Position
2007-02-28,23,2,0,2,6,Carmelo Anthony,15
2007-03-02,30,1,2,1,7,Carmelo Anthony,15
2007-03-06,21,6,0,1,7,Carmelo Anthony,15
2007-03-09,17,2,1,0,7,Carmelo Anthony,15
2007-03-11,29,2,0,2,6,Carmelo Anthony,15
2007-03-13,29,3,0,1,8,Carmelo Anthony,15
2007-03-15,26,5,0,1,8,Carmelo Anthony,15
2007-03-17,29,3,0,3,8,Carmelo Anthony,15
2007-03-20,30,3,0,0,4,Carmelo Anthony,15
2007-03-22,28,3,0,1,2,Carmelo Anthony,15
2007-03-23,10,2,0,2,2,Carmelo Anthony,15
2007-03-25,27,2,0,0,5,Carmelo Anthony,15
2007-03-26,13,3,0,0,5,Carmelo Anthony,15
2007-03-28,28,2,0,2,2,Carmelo Anthony,15
2007-03-30,32,5,0,3,10,Carmelo Anthony,15
2007-04-01,32,0,0,1,9,Carmelo Anthony,15
2007-04-03,31,4,1,2,5,Carmelo Anthony,15
2007-04-04,31,4,0,0,8,Carmelo Anthony,15
2007-04-06,23,3,0,1,10,Carmelo Anthony,15
2007-04-07,23,5,1,2,6,Carmelo Anthony,15
2007-04-09,33,5,0,2,5,Carmelo Anthony,15
2007-04-11,32,2,0,0,6,Carmelo Anthony,15
2007-04-13,31,3,1,2,6,Carmelo Anthony,15
2007-04-14,28,5,0,1,4,Carmelo Anthony,15
2007-04-16,21,4,2,1,5,Carmelo Anthony,15
2006-11-01,18,6,0,1,4,Baron Davis,16
2006-11-03,17,9,0,2,4,Baron Davis,16
2006-11-04,2,6,0,1,2,Baron Davis,16
2006-11-06,26,8,1,2,7,Baron Davis,16
2006-11-07,22,4,0,2,4,Baron Davis,16
2006-11-09,36,9,0,3,4,Baron Davis,16
2006-11-11,20,9,0,5,1,Baron Davis,16
2006-11-14,22,12,3,2,3,Baron Davis,16
2006-11-16,36,18,0,3,8,Baron Davis,16
2006-11-18,8,2,1,0,2,Baron Davis,16
2006-11-22,21,4,0,3,1,Baron Davis,16
2006-11-29,24,9,3,2,9,Baron Davis,16
2006-12-02,19,11,0,2,1,Baron Davis,16
2006-12-04,8,4,1,2,4,Baron Davis,16
2006-12-05,18,5,0,2,2,Baron Davis,16
2006-12-09,16,10,0,1,9,Baron Davis,16
2006-12-10,28,13,0,0,9,Baron Davis,16
2006-12-12,14,13,0,4,6,Baron Davis,16
2006-12-14,34,8,0,1,3,Baron Davis,16
2006-12-15,19,7,1,3,6,Baron Davis,16
2006-12-17,20,11,0,1,3,Baron Davis,16
2006-12-18,25,9,0,3,8,Baron Davis,16
2006-12-20,31,8,0,2,3,Baron Davis,16
2006-12-22,38,9,1,4,2,Baron Davis,16
2006-12-23,10,4,0,1,5,Baron Davis,16
2006-12-26,21,16,1,0,4,Baron Davis,16
2006-12-29,27,9,1,2,6,Baron Davis,16
2006-12-30,8,4,0,1,6,Baron Davis,16
2007-01-02,29,7,1,2,7,Baron Davis,16
2007-01-03,22,13,0,2,7,Baron Davis,16
2007-01-06,22,11,0,1,7,Baron Davis,16
2007-01-07,17,2,0,1,4,Baron Davis,16
2007-01-10,13,8,2,3,2,Baron Davis,16
2007-01-12,21,10,0,4,5,Baron Davis,16
2007-01-15,19,13,0,3,2,Baron Davis,16
2007-01-17,23,8,0,2,8,Baron Davis,16
2007-01-22,15,7,1,5,3,Baron Davis,16
2007-01-24,18,10,1,1,4,Baron Davis,16
2007-01-27,17,10,0,3,3,Baron Davis,16
2007-01-30,21,8,2,1,5,Baron Davis,16
2007-01-31,17,12,0,1,6,Baron Davis,16
2007-02-02,25,12,0,3,6,Baron Davis,16
2007-02-03,21,4,0,1,1,Baron Davis,16
2007-03-05,15,5,0,3,1,Baron Davis,16
2007-03-07,22,9,1,2,5,Baron Davis,16
2007-03-09,25,3,0,0,7,Baron Davis,16
2007-03-12,9,7,0,2,4,Baron Davis,16
2007-03-16,15,4,0,3,5,Baron Davis,16
2007-03-17,19,4,0,4,5,Baron Davis,16
2007-03-20,20,7,0,2,2,Baron Davis,16
2007-03-23,34,15,0,4,9,Baron Davis,16
2007-03-25,14,8,0,1,1,Baron Davis,16
2007-03-26,17,3,1,1,0,Baron Davis,16
2007-03-29,21,12,1,3,8,Baron Davis,16
2007-04-01,7,2,2,1,2,Baron Davis,16
2007-04-04,25,10,0,2,1,Baron Davis,16
2007-04-06,31,9,1,4,8,Baron Davis,16
2007-04-07,17,2,1,0,1,Baron Davis,16
2007-04-09,19,8,2,1,3,Baron Davis,16
2007-04-13,25,4,0,5,2,Baron Davis,16
2007-04-15,17,7,0,4,3,Baron Davis,16
2007-04-17,12,4,0,2,3,Baron Davis,16
2007-04-18,12,14,0,3,10,Baron Davis,16
2006-11-02,19,3,0,1,2,Tony Parker,17
2006-11-03,21,5,0,0,5,Tony Parker,17
2006-11-05,19,2,1,1,4,Tony Parker,17
2006-11-06,24,10,0,0,3,Tony Parker,17
2006-11-08,29,6,0,4,2,Tony Parker,17
2006-11-11,33,6,0,0,0,Tony Parker,17
2006-11-14,8,5,0,0,4,Tony Parker,17
2006-11-15,25,3,0,2,5,Tony Parker,17
2006-11-17,13,8,0,0,2,Tony Parker,17
2006-11-19,17,4,0,2,2,Tony Parker,17
2006-11-20,14,3,0,2,3,Tony Parker,17
2006-11-22,17,4,0,1,5,Tony Parker,17
2006-11-24,16,2,1,1,4,Tony Parker,17
2006-11-26,20,5,0,1,2,Tony Parker,17
2006-11-27,28,7,0,2,3,Tony Parker,17
2006-11-29,14,5,0,0,2,Tony Parker,17
2006-12-02,20,8,0,1,2,Tony Parker,17
2006-12-04,14,7,0,1,3,Tony Parker,17
2006-12-06,10,5,0,0,3,Tony Parker,17
2006-12-08,9,15,0,0,3,Tony Parker,17
2006-12-10,21,9,0,1,4,Tony Parker,17
2006-12-11,21,4,0,1,3,Tony Parker,17
2006-12-13,23,6,0,1,4,Tony Parker,17
2006-12-14,19,8,0,1,3,Tony Parker,17
2006-12-16,24,8,0,0,4,Tony Parker,17
2006-12-20,18,10,0,0,2,Tony Parker,17
2006-12-22,21,3,0,0,3,Tony Parker,17
2006-12-23,19,9,0,1,5,Tony Parker,17
2006-12-26,24,10,0,0,7,Tony Parker,17
2006-12-28,22,3,0,1,2,Tony Parker,17
2006-12-31,27,5,0,1,2,Tony Parker,17
2007-01-02,26,3,1,2,3,Tony Parker,17
2007-01-03,19,4,0,1,4,Tony Parker,17
2007-01-05,15,4,0,0,3,Tony Parker,17
2007-01-09,14,0,0,2,1,Tony Parker,17
2007-01-10,26,7,0,2,1,Tony Parker,17
2007-01-13,13,6,0,1,10,Tony Parker,17
2007-01-15,6,2,0,1,1,Tony Parker,17
2007-01-17,25,5,0,3,4,Tony Parker,17
2007-01-19,23,4,0,3,6,Tony Parker,17
2007-01-21,8,8,0,1,4,Tony Parker,17
2007-01-22,15,5,0,1,1,Tony Parker,17
2007-01-24,10,6,0,0,2,Tony Parker,17
2007-01-26,18,8,1,2,5,Tony Parker,17
2007-01-28,19,2,0,0,4,Tony Parker,17
2007-01-31,27,6,0,0,2,Tony Parker,17
2007-02-01,20,2,0,2,5,Tony Parker,17
2007-02-07,20,6,0,1,5,Tony Parker,17
2007-02-09,17,7,0,1,3,Tony Parker,17
2007-02-11,20,5,0,1,2,Tony Parker,17
2007-02-13,19,2,0,2,4,Tony Parker,17
2007-02-14,16,8,0,2,2,Tony Parker,17
2007-02-20,17,5,0,2,3,Tony Parker,17
2007-02-21,6,4,0,1,1,Tony Parker,17
2007-02-24,21,4,0,3,2,Tony Parker,17
2007-02-26,27,9,0,0,5,Tony Parker,17
2007-03-02,8,4,0,1,5,Tony Parker,17
2007-03-06,4,3,0,0,1,Tony Parker,17
2007-03-08,15,5,0,1,4,Tony Parker,17
2007-03-10,19,6,0,2,4,Tony Parker,17
2007-03-13,25,4,0,1,5,Tony Parker,17
2007-03-15,15,8,0,1,1,Tony Parker,17
2007-03-17,30,4,0,3,4,Tony Parker,17
2007-03-21,10,4,0,0,4,Tony Parker,17
2007-03-23,22,7,0,2,3,Tony Parker,17
2007-03-25,18,7,0,0,1,Tony Parker,17
2007-03-26,20,9,0,3,2,Tony Parker,17
2007-03-28,6,3,0,0,1,Tony Parker,17
2007-03-30,23,11,0,2,4,Tony Parker,17
2007-04-01,22,7,1,1,7,Tony Parker,17
2007-04-03,16,4,0,1,6,Tony Parker,17
2007-04-05,35,3,0,1,1,Tony Parker,17
2007-04-07,18,7,0,2,2,Tony Parker,17
2007-04-09,30,4,1,1,5,Tony Parker,17
2007-04-11,14,8,0,0,6,Tony Parker,17
2007-04-13,0,0,0,0,0,Tony Parker,17
2007-04-15,23,2,0,0,3,Tony Parker,17
