DATE,PTS,AST,BLK,STL,TRB,Player,Position
2000-12-22,22,8,0,4,8,Michael Finley,15
2000-12-26,38,8,2,1,9,Michael Finley,15
2000-12-28,25,4,0,1,7,Michael Finley,15
2000-12-30,32,2,0,2,9,Michael Finley,15
2001-01-03,35,4,0,1,3,Michael Finley,15
2001-01-05,20,4,0,2,4,Michael Finley,15
2001-01-06,25,3,1,1,2,Michael Finley,15
2001-01-08,30,6,0,2,10,Michael Finley,15
2001-01-10,26,5,0,0,6,Michael Finley,15
2001-01-11,30,2,0,2,5,Michael Finley,15
2001-01-13,27,6,2,0,4,Michael Finley,15
2001-01-15,24,7,0,1,6,Michael Finley,15
2001-01-17,14,3,1,2,1,Michael Finley,15
2001-01-18,21,4,1,0,6,Michael Finley,15
2001-01-20,23,6,0,1,3,Michael Finley,15
2001-01-23,27,7,0,10,6,Michael Finley,15
2001-01-25,20,3,1,1,3,Michael Finley,15
2001-01-27,32,6,0,1,3,Michael Finley,15
2001-02-01,26,2,1,1,11,Michael Finley,15
2001-02-03,7,6,0,1,3,Michael Finley,15
2001-02-05,15,3,1,2,5,Michael Finley,15
2001-02-07,21,5,0,1,5,Michael Finley,15
2001-02-13,26,2,1,2,5,Michael Finley,15
2001-02-15,17,4,1,1,4,Michael Finley,15
2001-02-17,26,2,0,2,5,Michael Finley,15
2001-02-20,22,5,0,0,5,Michael Finley,15
2001-02-22,19,7,0,0,4,Michael Finley,15
2001-02-24,23,4,1,3,7,Michael Finley,15
2001-02-26,23,3,0,1,5,Michael Finley,15
2001-02-27,16,11,0,1,2,Michael Finley,15
2001-03-03,27,5,3,4,8,Michael Finley,15
2001-03-05,14,3,0,6,3,Michael Finley,15
2001-03-07,16,4,0,2,2,Michael Finley,15
2001-03-09,12,7,0,0,6,Michael Finley,15
2001-03-11,14,8,0,1,2,Michael Finley,15
2001-03-13,25,4,0,1,4,Michael Finley,15
2001-03-15,22,4,0,0,10,Michael Finley,15
2001-03-17,20,11,0,3,6,Michael Finley,15
2001-03-20,24,2,1,1,3,Michael Finley,15
2001-03-21,16,3,1,1,4,Michael Finley,15
2001-03-24,31,7,0,1,10,Michael Finley,15
2001-03-26,33,3,0,0,12,Michael Finley,15
2001-03-28,23,3,0,1,6,Michael Finley,15
2001-03-30,18,3,0,0,4,Michael Finley,15
2001-04-01,23,5,1,1,6,Michael Finley,15
2001-04-03,27,3,0,1,6,Michael Finley,15
2001-04-05,11,5,1,1,1,Michael Finley,15
2001-04-07,14,4,1,2,3,Michael Finley,15
2001-04-10,25,3,0,1,7,Michael Finley,15
2001-04-11,34,4,0,0,7,Michael Finley,15
2001-04-13,31,4,0,1,3,Michael Finley,15
2001-04-15,26,1,1,2,5,Michael Finley,15
2001-04-16,21,4,1,1,6,Michael Finley,15
2001-04-18,24,7,1,3,6,Michael Finley,15
2000-11-01,8,3,0,1,4,Anthony Mason,16
2000-11-03,3,2,0,1,5,Anthony Mason,16
2000-11-04,10,2,1,0,12,Anthony Mason,16
2000-11-08,9,3,0,2,7,Anthony Mason,16
2000-11-10,16,1,0,0,6,Anthony Mason,16
2000-11-11,18,0,0,1,7,Anthony Mason,16
2000-11-14,16,3,0,3,9,Anthony Mason,16
2000-11-15,20,3,0,1,14,Anthony Mason,16
2000-11-17,7,7,1,2,6,Anthony Mason,16
2000-11-18,12,6,0,3,9,Anthony Mason,16
2000-11-22,16,2,0,1,9,Anthony Mason,16
2000-11-24,16,2,2,1,4,Anthony Mason,16
2000-11-25,16,3,0,1,10,Anthony Mason,16
2000-11-28,9,7,0,0,8,Anthony Mason,16
2000-11-29,19,2,0,1,18,Anthony Mason,16
2000-12-01,22,2,1,0,9,Anthony Mason,16
2000-12-02,20,1,0,0,7,Anthony Mason,16
2000-12-05,10,2,0,0,11,Anthony Mason,16
2000-12-06,12,3,0,0,9,Anthony Mason,16
2000-12-08,10,2,0,2,4,Anthony Mason,16
2000-12-10,15,1,1,0,5,Anthony Mason,16
2000-12-12,15,5,1,1,9,Anthony Mason,16
2000-12-13,24,3,0,0,16,Anthony Mason,16
2000-12-15,16,1,1,1,10,Anthony Mason,16
2000-12-16,19,4,0,2,8,Anthony Mason,16
2000-12-19,20,1,0,1,11,Anthony Mason,16
2000-12-20,11,2,0,2,10,Anthony Mason,16
2000-12-22,18,1,0,2,7,Anthony Mason,16
2000-12-23,10,2,2,0,11,Anthony Mason,16
2000-12-27,10,6,0,4,12,Anthony Mason,16
2000-12-29,19,4,0,0,11,Anthony Mason,16
2000-12-30,20,2,0,1,10,Anthony Mason,16
2001-01-02,14,4,0,2,12,Anthony Mason,16
2001-01-04,18,5,1,1,13,Anthony Mason,16
2001-01-06,10,6,0,0,8,Anthony Mason,16
2001-01-08,24,2,0,0,10,Anthony Mason,16
2001-01-10,7,4,1,0,7,Anthony Mason,16
2001-01-13,24,3,0,0,11,Anthony Mason,16
2001-01-14,19,2,0,3,10,Anthony Mason,16
2001-01-16,23,1,0,0,18,Anthony Mason,16
2001-01-18,4,3,0,1,6,Anthony Mason,16
2001-01-19,16,5,1,1,11,Anthony Mason,16
2001-01-21,23,6,1,1,7,Anthony Mason,16
2001-01-24,21,3,0,2,8,Anthony Mason,16
2001-01-27,9,3,1,2,13,Anthony Mason,16
2001-01-30,19,3,1,0,15,Anthony Mason,16
2001-02-01,23,2,1,1,7,Anthony Mason,16
2001-02-02,7,5,0,0,16,Anthony Mason,16
2001-02-04,21,4,0,4,13,Anthony Mason,16
2001-02-06,29,2,0,1,8,Anthony Mason,16
2001-02-13,21,6,0,1,10,Anthony Mason,16
2001-02-15,14,4,1,0,9,Anthony Mason,16
2001-02-17,12,1,1,0,8,Anthony Mason,16
2001-02-20,17,1,0,4,6,Anthony Mason,16
2001-02-21,12,1,0,1,5,Anthony Mason,16
2001-02-24,17,1,0,1,10,Anthony Mason,16
2001-02-27,20,5,0,0,9,Anthony Mason,16
2001-02-28,3,2,1,2,6,Anthony Mason,16
2001-03-02,14,4,1,1,18,Anthony Mason,16
2001-03-04,23,1,1,2,10,Anthony Mason,16
2001-03-05,19,5,0,0,16,Anthony Mason,16
2001-03-07,25,4,0,0,15,Anthony Mason,16
2001-03-09,22,0,0,0,10,Anthony Mason,16
2001-03-11,13,3,0,1,9,Anthony Mason,16
2001-03-14,25,4,1,1,13,Anthony Mason,16
2001-03-17,18,5,1,3,12,Anthony Mason,16
2001-03-21,15,4,0,1,12,Anthony Mason,16
2001-03-25,16,2,0,1,6,Anthony Mason,16
2001-03-27,23,4,0,1,11,Anthony Mason,16
2001-03-29,18,9,0,0,8,Anthony Mason,16
2001-03-31,18,5,0,0,12,Anthony Mason,16
2001-04-03,16,4,1,1,4,Anthony Mason,16
2001-04-04,6,3,0,0,5,Anthony Mason,16
2001-04-06,22,3,0,0,7,Anthony Mason,16
2001-04-08,17,1,0,0,9,Anthony Mason,16
2001-04-10,16,3,0,1,16,Anthony Mason,16
2001-04-11,23,5,0,1,7,Anthony Mason,16
2001-04-13,13,1,0,1,8,Anthony Mason,16
2001-04-15,20,3,0,0,10,Anthony Mason,16
2001-04-17,15,3,0,3,8,Anthony Mason,16
2000-10-31,11,14,0,2,2,John Stockton,17
2000-11-01,21,14,2,3,2,John Stockton,17
2000-11-04,14,9,0,4,1,John Stockton,17
2000-11-06,13,8,0,0,4,John Stockton,17
2000-11-08,11,9,0,0,3,John Stockton,17
2000-11-10,14,5,1,2,5,John Stockton,17
2000-11-14,14,4,1,1,4,John Stockton,17
2000-11-16,13,11,0,1,2,John Stockton,17
2000-11-18,4,5,0,1,4,John Stockton,17
2000-11-20,14,8,1,1,5,John Stockton,17
2000-11-22,13,5,0,1,3,John Stockton,17
2000-11-24,10,12,0,1,3,John Stockton,17
2000-11-26,1,15,0,2,4,John Stockton,17
2000-11-28,9,14,0,2,1,John Stockton,17
2000-11-29,4,8,0,0,2,John Stockton,17
2000-12-01,10,6,0,4,1,John Stockton,17
2000-12-02,11,10,0,4,1,John Stockton,17
2000-12-05,12,13,0,2,3,John Stockton,17
2000-12-07,13,13,0,5,4,John Stockton,17
2000-12-09,13,14,0,2,3,John Stockton,17
2000-12-11,16,4,0,2,1,John Stockton,17
2000-12-13,16,9,2,1,3,John Stockton,17
2000-12-15,3,6,0,2,3,John Stockton,17
2000-12-16,16,7,1,0,0,John Stockton,17
2000-12-19,12,7,0,0,3,John Stockton,17
2000-12-20,7,11,0,4,1,John Stockton,17
2000-12-22,9,16,0,2,2,John Stockton,17
2000-12-23,21,9,0,2,4,John Stockton,17
2000-12-26,19,12,1,2,2,John Stockton,17
2000-12-28,7,13,0,0,1,John Stockton,17
2000-12-29,9,6,0,0,0,John Stockton,17
2001-01-03,11,5,1,3,3,John Stockton,17
2001-01-05,14,10,0,2,8,John Stockton,17
2001-01-06,16,6,0,4,2,John Stockton,17
2001-01-09,15,8,1,2,2,John Stockton,17
2001-01-13,21,11,0,1,5,John Stockton,17
2001-01-15,18,7,0,1,4,John Stockton,17
2001-01-17,10,10,0,2,0,John Stockton,17
2001-01-21,13,10,0,3,2,John Stockton,17
2001-01-23,15,7,0,2,3,John Stockton,17
2001-01-25,15,10,0,2,6,John Stockton,17
2001-01-27,5,3,0,0,0,John Stockton,17
2001-01-29,6,11,1,1,9,John Stockton,17
2001-01-30,4,6,0,1,3,John Stockton,17
2001-02-01,11,9,0,2,2,John Stockton,17
2001-02-03,4,15,1,3,0,John Stockton,17
2001-02-07,7,14,0,1,5,John Stockton,17
2001-02-13,13,9,0,1,7,John Stockton,17
2001-02-14,15,9,0,2,1,John Stockton,17
2001-02-18,20,8,0,0,4,John Stockton,17
2001-02-19,5,11,0,1,6,John Stockton,17
2001-02-22,18,9,0,4,3,John Stockton,17
2001-02-23,9,6,0,2,3,John Stockton,17
2001-02-25,7,10,2,2,1,John Stockton,17
2001-02-26,14,10,0,3,0,John Stockton,17
2001-02-28,7,8,0,0,2,John Stockton,17
2001-03-02,12,9,1,3,6,John Stockton,17
2001-03-04,4,12,0,2,3,John Stockton,17
2001-03-05,22,8,0,1,1,John Stockton,17
2001-03-07,15,11,0,1,6,John Stockton,17
2001-03-09,12,9,0,0,2,John Stockton,17
2001-03-11,7,9,0,3,3,John Stockton,17
2001-03-14,6,2,0,2,2,John Stockton,17
2001-03-16,9,10,1,1,3,John Stockton,17
2001-03-18,13,10,0,2,5,John Stockton,17
2001-03-20,14,4,1,2,3,John Stockton,17
2001-03-22,11,9,0,0,2,John Stockton,17
2001-03-24,4,2,0,0,0,John Stockton,17
2001-03-26,8,12,0,2,6,John Stockton,17
2001-03-27,4,6,0,0,0,John Stockton,17
2001-03-29,13,7,0,1,3,John Stockton,17
2001-03-30,14,6,0,5,1,John Stockton,17
2001-04-01,12,8,0,0,2,John Stockton,17
2001-04-03,19,7,1,1,0,John Stockton,17
2001-04-05,11,4,0,2,3,John Stockton,17
2001-04-07,15,13,0,4,1,John Stockton,17
2001-04-09,13,7,1,0,4,John Stockton,17
2001-04-12,8,4,0,1,1,John Stockton,17
2001-04-13,11,7,0,1,6,John Stockton,17
2001-04-15,21,7,1,0,2,John Stockton,17
2001-04-17,12,9,0,0,4,John Stockton,17
2001-04-18,1,2,0,0,0,John Stockton,17
