DATE,PTS,AST,BLK,STL,TRB,Player,Position
2021-12-20,30,4,2,0,3,Stephen Curry,8
2021-12-23,46,4,0,2,4,Stephen Curry,8
2021-12-25,33,6,1,3,4,Stephen Curry,8
2021-12-28,23,4,0,0,4,Stephen Curry,8
2022-01-01,28,9,1,0,6,Stephen Curry,8
2022-01-03,9,10,1,0,3,Stephen Curry,8
2022-01-05,14,5,1,0,9,Stephen Curry,8
2022-01-09,28,5,0,1,5,Stephen Curry,8
2022-01-11,27,10,0,2,10,Stephen Curry,8
2022-01-13,12,4,0,2,8,Stephen Curry,8
2022-01-14,19,2,0,1,2,Stephen Curry,8
2022-01-18,18,8,0,3,3,Stephen Curry,8
2022-01-20,39,8,0,1,5,Stephen Curry,8
2022-01-21,22,12,1,1,4,Stephen Curry,8
2022-01-23,13,6,0,0,4,Stephen Curry,8
2022-01-25,18,7,0,1,9,Stephen Curry,8
2022-01-27,29,6,0,3,8,Stephen Curry,8
2022-01-29,19,8,0,3,7,Stephen Curry,8
2022-01-31,40,9,1,1,5,Stephen Curry,8
2022-02-03,20,7,0,2,1,Stephen Curry,8
2022-02-07,18,10,0,1,9,Stephen Curry,8
2022-02-09,16,2,0,0,7,Stephen Curry,8
2022-02-10,35,10,0,1,2,Stephen Curry,8
2022-02-12,24,8,0,1,5,Stephen Curry,8
2022-02-14,33,2,0,0,2,Stephen Curry,8
2022-02-16,25,6,0,0,3,Stephen Curry,8
2022-02-24,18,14,1,1,5,Stephen Curry,8
2022-02-27,27,10,0,2,4,Stephen Curry,8
2022-03-01,34,4,0,0,5,Stephen Curry,8
2022-03-03,21,9,0,1,5,Stephen Curry,8
2022-03-05,30,1,0,0,4,Stephen Curry,8
2022-03-08,15,5,0,3,5,Stephen Curry,8
2022-03-10,34,3,0,2,9,Stephen Curry,8
2022-03-12,8,8,1,1,5,Stephen Curry,8
2022-03-14,47,6,0,1,6,Stephen Curry,8
2022-03-16,3,2,0,0,1,Stephen Curry,8
2021-10-20,15,10,1,2,4,Chris Paul,9
2021-10-22,23,14,0,2,5,Chris Paul,9
2021-10-23,4,11,0,1,2,Chris Paul,9
2021-10-27,6,8,0,2,6,Chris Paul,9
2021-10-30,16,10,0,4,2,Chris Paul,9
2021-11-02,14,18,1,1,7,Chris Paul,9
2021-11-04,9,13,2,5,5,Chris Paul,9
2021-11-06,16,13,1,1,6,Chris Paul,9
2021-11-08,16,5,0,3,3,Chris Paul,9
2021-11-10,21,7,1,0,4,Chris Paul,9
2021-11-12,15,12,0,5,4,Chris Paul,9
2021-11-14,15,4,0,7,3,Chris Paul,9
2021-11-15,21,8,0,1,3,Chris Paul,9
2021-11-17,7,14,0,0,4,Chris Paul,9
2021-11-19,18,14,0,3,5,Chris Paul,9
2021-11-21,9,10,0,0,3,Chris Paul,9
2021-11-22,12,4,0,1,2,Chris Paul,9
2021-11-24,17,12,0,0,2,Chris Paul,9
2021-11-26,14,10,0,1,4,Chris Paul,9
2021-11-27,22,5,0,0,8,Chris Paul,9
2021-11-30,15,11,0,5,6,Chris Paul,9
2021-12-02,12,12,0,2,1,Chris Paul,9
2021-12-03,12,8,0,1,3,Chris Paul,9
2021-12-06,21,10,1,1,3,Chris Paul,9
2021-12-10,10,12,2,1,3,Chris Paul,9
2021-12-13,9,8,0,3,2,Chris Paul,9
2021-12-14,24,14,0,3,8,Chris Paul,9
2021-12-16,12,6,0,2,5,Chris Paul,9
2021-12-19,14,9,0,1,2,Chris Paul,9
2021-12-21,11,9,0,1,3,Chris Paul,9
2021-12-23,16,7,0,3,5,Chris Paul,9
2021-12-25,21,8,0,0,6,Chris Paul,9
2021-12-27,13,13,0,3,6,Chris Paul,9
2021-12-29,10,5,0,2,5,Chris Paul,9
2021-12-31,14,8,0,2,5,Chris Paul,9
2022-01-02,7,16,0,1,6,Chris Paul,9
2022-01-04,11,15,0,0,5,Chris Paul,9
2022-01-06,14,10,1,2,13,Chris Paul,9
2022-01-08,9,7,0,1,2,Chris Paul,9
2022-01-11,15,12,0,5,2,Chris Paul,9
2022-01-14,12,9,1,2,3,Chris Paul,9
2022-01-16,10,6,1,1,6,Chris Paul,9
2022-01-17,15,12,2,2,2,Chris Paul,9
2022-01-20,20,11,1,2,5,Chris Paul,9
2022-01-22,18,16,0,4,4,Chris Paul,9
2022-01-24,27,13,0,1,9,Chris Paul,9
2022-01-26,21,5,0,0,3,Chris Paul,9
2022-01-28,21,14,1,1,10,Chris Paul,9
2022-01-30,20,19,1,1,8,Chris Paul,9
2022-02-01,20,14,0,2,4,Chris Paul,9
2022-02-03,18,12,0,3,4,Chris Paul,9
2022-02-05,14,9,1,1,4,Chris Paul,9
2022-02-07,19,11,0,1,3,Chris Paul,9
2022-02-08,16,12,0,2,4,Chris Paul,9
2022-02-10,17,19,0,2,7,Chris Paul,9
2022-02-12,10,15,0,2,5,Chris Paul,9
2022-02-15,17,14,0,1,5,Chris Paul,9
2022-02-16,11,6,0,2,0,Chris Paul,9
2022-03-24,17,13,1,1,4,Chris Paul,9
2022-03-27,19,14,1,1,4,Chris Paul,9
2022-03-30,15,8,0,1,3,Chris Paul,9
2022-04-01,8,11,0,3,1,Chris Paul,9
2022-04-03,11,9,0,3,2,Chris Paul,9
2022-04-05,6,12,0,2,4,Chris Paul,9
2022-04-08,16,16,0,2,6,Chris Paul,9
2021-10-20,17,2,0,3,7,DeMar DeRozan,10
2021-10-22,26,4,0,0,6,DeMar DeRozan,10
2021-10-23,21,6,2,0,6,DeMar DeRozan,10
2021-10-25,26,6,0,0,5,DeMar DeRozan,10
2021-10-28,20,5,1,2,3,DeMar DeRozan,10
2021-10-30,32,3,0,0,6,DeMar DeRozan,10
2021-11-01,37,2,1,1,6,DeMar DeRozan,10
2021-11-03,37,1,0,1,10,DeMar DeRozan,10
2021-11-06,25,4,0,2,4,DeMar DeRozan,10
2021-11-08,28,3,0,1,4,DeMar DeRozan,10
2021-11-10,17,6,1,0,7,DeMar DeRozan,10
2021-11-12,18,5,0,1,2,DeMar DeRozan,10
2021-11-14,35,5,0,0,7,DeMar DeRozan,10
2021-11-15,38,6,1,1,3,DeMar DeRozan,10
2021-11-17,22,5,2,1,4,DeMar DeRozan,10
2021-11-19,26,4,0,2,6,DeMar DeRozan,10
2021-11-21,31,5,0,2,6,DeMar DeRozan,10
2021-11-22,18,2,0,1,1,DeMar DeRozan,10
2021-11-24,17,7,0,1,5,DeMar DeRozan,10
2021-11-26,23,4,0,0,5,DeMar DeRozan,10
2021-11-27,28,1,0,1,7,DeMar DeRozan,10
2021-11-29,28,6,0,1,5,DeMar DeRozan,10
2021-12-02,34,3,1,1,6,DeMar DeRozan,10
2021-12-04,29,3,0,0,6,DeMar DeRozan,10
2021-12-19,38,6,0,1,4,DeMar DeRozan,10
2021-12-20,26,6,0,0,3,DeMar DeRozan,10
2021-12-26,24,3,0,2,3,DeMar DeRozan,10
2021-12-27,35,10,0,0,5,DeMar DeRozan,10
2021-12-29,20,8,1,0,4,DeMar DeRozan,10
2021-12-31,28,6,0,3,3,DeMar DeRozan,10
2022-01-01,28,5,0,0,9,DeMar DeRozan,10
2022-01-03,29,2,0,1,3,DeMar DeRozan,10
2022-01-07,15,8,1,0,5,DeMar DeRozan,10
2022-01-09,20,8,1,0,4,DeMar DeRozan,10
2022-01-11,20,7,0,0,12,DeMar DeRozan,10
2022-01-12,19,1,0,1,4,DeMar DeRozan,10
2022-01-14,17,7,0,1,2,DeMar DeRozan,10
2022-01-15,23,7,1,0,8,DeMar DeRozan,10
2022-01-17,24,5,0,0,0,DeMar DeRozan,10
2022-01-19,30,7,2,1,2,DeMar DeRozan,10
2022-01-21,35,3,0,0,6,DeMar DeRozan,10
2022-01-23,41,3,0,2,5,DeMar DeRozan,10
2022-01-26,29,7,0,0,7,DeMar DeRozan,10
2022-01-28,32,8,0,0,6,DeMar DeRozan,10
2022-01-30,23,10,0,2,4,DeMar DeRozan,10
2022-02-01,29,5,1,2,10,DeMar DeRozan,10
2022-02-03,28,7,0,2,6,DeMar DeRozan,10
2022-02-04,31,7,1,1,5,DeMar DeRozan,10
2022-02-06,45,7,0,1,9,DeMar DeRozan,10
2022-02-07,38,4,0,2,5,DeMar DeRozan,10
2022-02-09,36,4,0,0,5,DeMar DeRozan,10
2022-02-11,35,6,0,1,6,DeMar DeRozan,10
2022-02-12,38,5,0,1,6,DeMar DeRozan,10
2022-02-14,40,7,0,0,3,DeMar DeRozan,10
2022-02-16,38,6,0,1,6,DeMar DeRozan,10
2022-02-24,37,3,0,1,6,DeMar DeRozan,10
2022-02-26,31,3,1,2,7,DeMar DeRozan,10
2022-02-28,18,3,1,3,7,DeMar DeRozan,10
2022-03-03,22,8,0,2,7,DeMar DeRozan,10
2022-03-04,29,5,1,1,3,DeMar DeRozan,10
2022-03-07,23,8,0,0,11,DeMar DeRozan,10
2022-03-09,36,4,0,2,8,DeMar DeRozan,10
2022-03-12,25,6,0,1,4,DeMar DeRozan,10
2022-03-14,21,6,0,0,7,DeMar DeRozan,10
2022-03-16,25,7,0,0,5,DeMar DeRozan,10
2022-03-18,19,2,0,0,1,DeMar DeRozan,10
2022-03-21,26,1,3,1,5,DeMar DeRozan,10
2022-03-22,21,2,1,1,4,DeMar DeRozan,10
2022-03-26,20,2,0,0,5,DeMar DeRozan,10
2022-03-28,37,7,0,0,6,DeMar DeRozan,10
2022-03-29,32,4,0,2,7,DeMar DeRozan,10
2022-03-31,50,6,0,1,5,DeMar DeRozan,10
2022-04-02,26,2,0,1,1,DeMar DeRozan,10
2022-04-05,40,6,0,1,3,DeMar DeRozan,10
2022-04-06,16,5,0,2,2,DeMar DeRozan,10
2022-04-08,17,1,0,0,1,DeMar DeRozan,10
2021-10-19,32,4,2,0,11,Kevin Durant,11
2021-10-22,29,12,1,1,15,Kevin Durant,11
2021-10-24,38,3,0,1,5,Kevin Durant,11
2021-10-25,25,4,0,2,8,Kevin Durant,11
2021-10-27,25,2,2,1,11,Kevin Durant,11
2021-10-29,22,7,0,1,11,Kevin Durant,11
2021-10-31,23,5,1,0,1,Kevin Durant,11
2021-11-03,32,5,1,1,7,Kevin Durant,11
2021-11-05,29,5,1,0,10,Kevin Durant,11
2021-11-07,31,7,0,0,7,Kevin Durant,11
2021-11-08,38,4,0,0,11,Kevin Durant,11
2021-11-10,30,2,0,0,5,Kevin Durant,11
2021-11-12,28,8,0,0,7,Kevin Durant,11
2021-11-14,33,4,0,1,8,Kevin Durant,11
2021-11-16,19,3,0,0,5,Kevin Durant,11
2021-11-17,23,3,0,0,4,Kevin Durant,11
2021-11-22,27,9,3,0,6,Kevin Durant,11
2021-11-24,21,8,0,2,4,Kevin Durant,11
2021-11-27,39,7,1,4,9,Kevin Durant,11
2021-11-30,27,9,1,0,5,Kevin Durant,11
2021-12-03,30,6,0,0,10,Kevin Durant,11
2021-12-04,28,4,2,0,10,Kevin Durant,11
2021-12-07,24,3,1,1,7,Kevin Durant,11
2021-12-10,31,6,3,1,5,Kevin Durant,11
2021-12-12,51,9,2,1,7,Kevin Durant,11
2021-12-14,34,11,1,0,13,Kevin Durant,11
2021-12-16,34,8,1,0,11,Kevin Durant,11
2021-12-30,33,4,1,0,6,Kevin Durant,11
2022-01-01,28,3,1,0,9,Kevin Durant,11
2022-01-03,26,6,3,3,3,Kevin Durant,11
2022-01-05,39,7,0,1,8,Kevin Durant,11
2022-01-07,29,7,1,1,9,Kevin Durant,11
2022-01-09,28,6,3,1,4,Kevin Durant,11
2022-01-10,28,5,1,2,10,Kevin Durant,11
2022-01-12,27,9,0,2,2,Kevin Durant,11
2022-01-15,12,2,1,1,3,Kevin Durant,11
2022-03-03,31,4,1,0,4,Kevin Durant,11
2022-03-06,37,8,2,1,6,Kevin Durant,11
2022-03-08,14,7,0,0,3,Kevin Durant,11
2022-03-10,25,7,1,2,14,Kevin Durant,11
2022-03-13,53,9,0,2,6,Kevin Durant,11
2022-03-15,19,7,0,1,5,Kevin Durant,11
2022-03-16,23,10,0,0,6,Kevin Durant,11
2022-03-18,38,6,1,0,6,Kevin Durant,11
2022-03-21,37,8,0,1,9,Kevin Durant,11
2022-03-23,35,8,2,2,11,Kevin Durant,11
2022-03-26,23,5,1,3,3,Kevin Durant,11
2022-03-27,27,7,0,2,8,Kevin Durant,11
2022-03-29,41,5,3,1,11,Kevin Durant,11
2022-03-31,26,11,1,1,7,Kevin Durant,11
2022-04-02,55,3,0,1,7,Kevin Durant,11
2022-04-05,18,7,2,0,9,Kevin Durant,11
2022-04-06,32,11,2,1,10,Kevin Durant,11
2022-04-08,36,5,2,1,5,Kevin Durant,11
2022-04-10,20,16,0,1,10,Kevin Durant,11
2021-10-19,34,5,1,1,11,LeBron James,12
2021-10-22,25,5,0,2,2,LeBron James,12
2021-10-24,19,6,2,2,6,LeBron James,12
2021-10-29,26,8,1,3,3,LeBron James,12
2021-10-31,15,8,1,4,7,LeBron James,12
2021-11-02,30,10,0,2,4,LeBron James,12
2021-11-19,23,2,0,2,6,LeBron James,12
2021-11-21,10,5,0,0,1,LeBron James,12
2021-11-24,39,6,2,1,5,LeBron James,12
2021-11-26,30,11,0,1,7,LeBron James,12
2021-11-28,33,9,1,2,5,LeBron James,12
2021-12-03,23,6,0,2,11,LeBron James,12
2021-12-07,30,5,0,0,4,LeBron James,12
2021-12-09,20,11,2,4,10,LeBron James,12
2021-12-10,33,6,2,3,5,LeBron James,12
2021-12-12,30,10,3,0,11,LeBron James,12
2021-12-15,24,5,0,1,3,LeBron James,12
2021-12-17,18,5,2,1,10,LeBron James,12
2021-12-19,31,6,2,1,14,LeBron James,12
2021-12-21,34,2,0,2,7,LeBron James,12
2021-12-23,36,6,2,1,9,LeBron James,12
2021-12-25,39,7,1,3,9,LeBron James,12
2021-12-28,32,11,2,1,10,LeBron James,12
2021-12-29,37,7,2,2,13,LeBron James,12
2021-12-31,43,4,2,2,14,LeBron James,12
2022-01-02,26,5,1,3,7,LeBron James,12
2022-01-04,31,5,1,0,5,LeBron James,12
2022-01-07,32,9,3,4,8,LeBron James,12
2022-01-09,35,7,0,0,9,LeBron James,12
2022-01-12,34,6,1,0,7,LeBron James,12
2022-01-15,25,2,2,0,9,LeBron James,12
2022-01-17,25,7,1,1,7,LeBron James,12
2022-01-19,30,5,0,2,12,LeBron James,12
2022-01-21,29,5,1,1,7,LeBron James,12
2022-01-23,33,4,0,2,11,LeBron James,12
2022-01-25,33,6,2,3,7,LeBron James,12
2022-02-05,29,10,0,1,13,LeBron James,12
2022-02-08,27,8,0,0,5,LeBron James,12
2022-02-09,30,7,0,3,7,LeBron James,12
2022-02-12,26,8,0,0,15,LeBron James,12
2022-02-16,33,6,0,2,8,LeBron James,12
2022-02-25,21,3,1,1,11,LeBron James,12
2022-02-27,32,3,2,2,6,LeBron James,12
2022-03-01,26,5,0,1,12,LeBron James,12
2022-03-03,26,4,1,0,8,LeBron James,12
2022-03-05,56,3,1,0,10,LeBron James,12
2022-03-09,23,12,4,1,14,LeBron James,12
2022-03-11,50,6,1,0,7,LeBron James,12
2022-03-13,31,6,1,0,7,LeBron James,12
2022-03-14,30,3,2,0,9,LeBron James,12
2022-03-16,19,4,2,1,5,LeBron James,12
2022-03-18,36,7,2,0,9,LeBron James,12
2022-03-19,38,6,0,0,10,LeBron James,12
2022-03-21,38,12,1,1,10,LeBron James,12
2022-03-27,39,5,1,0,9,LeBron James,12
2022-04-01,38,4,0,1,8,LeBron James,12
