DATE,PTS,AST,BLK,STL,TRB,Player,Position
2012-11-27,24,12,1,3,6,James Harden,8
2012-11-28,17,3,0,1,2,James Harden,8
2012-12-01,18,7,0,1,2,James Harden,8
2012-12-04,15,6,0,1,10,James Harden,8
2012-12-07,29,5,0,4,3,James Harden,8
2012-12-08,39,9,1,2,6,James Harden,8
2012-12-12,31,2,0,3,4,James Harden,8
2012-12-14,21,5,0,3,5,James Harden,8
2012-12-16,28,4,1,1,4,James Harden,8
2012-12-17,28,3,0,2,10,James Harden,8
2012-12-19,33,7,1,0,2,James Harden,8
2012-12-22,31,8,0,3,2,James Harden,8
2012-12-25,26,6,1,2,5,James Harden,8
2012-12-26,30,3,1,2,6,James Harden,8
2012-12-28,33,7,0,2,5,James Harden,8
2012-12-29,25,1,0,2,3,James Harden,8
2012-12-31,28,5,1,2,2,James Harden,8
2013-01-02,31,7,0,0,2,James Harden,8
2013-01-04,29,7,1,4,2,James Harden,8
2013-01-05,29,3,1,7,2,James Harden,8
2013-01-08,31,9,0,0,6,James Harden,8
2013-01-09,25,3,0,1,4,James Harden,8
2013-01-11,24,5,1,2,1,James Harden,8
2013-01-12,29,6,0,2,9,James Harden,8
2013-01-15,23,3,0,1,4,James Harden,8
2013-01-16,20,7,0,3,8,James Harden,8
2013-01-18,17,7,4,1,5,James Harden,8
2013-01-19,18,5,0,2,7,James Harden,8
2013-01-21,29,7,0,2,7,James Harden,8
2013-01-23,23,7,0,1,3,James Harden,8
2013-01-25,30,8,0,1,4,James Harden,8
2013-01-26,29,7,1,2,3,James Harden,8
2013-01-28,25,3,1,1,3,James Harden,8
2013-01-30,21,4,0,2,5,James Harden,8
2013-02-02,21,11,1,1,11,James Harden,8
2013-02-05,18,7,0,3,2,James Harden,8
2013-02-06,36,7,0,3,12,James Harden,8
2013-02-08,35,11,0,1,7,James Harden,8
2013-02-10,30,4,0,1,6,James Harden,8
2013-02-12,27,5,0,3,7,James Harden,8
2013-02-20,46,6,1,2,7,James Harden,8
2013-02-22,22,4,0,1,5,James Harden,8
2013-02-23,27,6,0,3,4,James Harden,8
2013-02-27,25,7,0,4,2,James Harden,8
2013-03-01,24,8,1,3,7,James Harden,8
2013-03-03,21,7,0,1,4,James Harden,8
2013-03-06,28,9,0,2,4,James Harden,8
2013-03-08,20,11,0,3,6,James Harden,8
2013-03-09,38,8,0,1,5,James Harden,8
2013-03-13,18,4,0,0,2,James Harden,8
2013-03-15,37,8,0,0,7,James Harden,8
2013-03-17,21,8,0,3,10,James Harden,8
2013-03-20,29,3,1,2,2,James Harden,8
2013-03-22,20,2,0,2,1,James Harden,8
2013-03-24,29,6,2,2,9,James Harden,8
2013-03-27,22,8,0,1,4,James Harden,8
2013-03-29,7,4,0,2,1,James Harden,8
2013-04-03,21,9,2,0,7,James Harden,8
2013-04-05,33,6,1,1,7,James Harden,8
2013-04-06,14,5,1,1,4,James Harden,8
2013-04-09,33,6,1,3,6,James Harden,8
2013-04-12,30,6,2,2,7,James Harden,8
2013-04-14,29,9,1,2,4,James Harden,8
2013-04-15,16,2,0,1,4,James Harden,8
2013-04-17,30,3,0,1,8,James Harden,8
2012-11-01,18,5,0,0,8,Russell Westbrook,9
2012-11-02,32,6,0,0,5,Russell Westbrook,9
2012-11-04,14,9,0,0,5,Russell Westbrook,9
2012-11-06,19,8,1,1,1,Russell Westbrook,9
2012-11-08,16,12,0,1,2,Russell Westbrook,9
2012-11-09,10,6,0,1,4,Russell Westbrook,9
2012-11-11,27,10,0,4,6,Russell Westbrook,9
2012-11-12,33,4,0,3,10,Russell Westbrook,9
2012-11-14,17,13,0,2,6,Russell Westbrook,9
2012-11-16,10,12,0,1,2,Russell Westbrook,9
2012-11-18,30,7,0,5,2,Russell Westbrook,9
2012-11-21,23,9,0,0,3,Russell Westbrook,9
2012-11-23,26,8,1,2,7,Russell Westbrook,9
2012-11-24,30,9,1,2,5,Russell Westbrook,9
2012-11-26,12,11,0,2,2,Russell Westbrook,9
2012-11-28,14,9,1,3,5,Russell Westbrook,9
2012-11-30,23,8,0,7,13,Russell Westbrook,9
2012-12-01,18,10,1,3,5,Russell Westbrook,9
2012-12-04,25,9,0,3,2,Russell Westbrook,9
2012-12-07,33,8,0,1,1,Russell Westbrook,9
2012-12-09,21,6,2,2,7,Russell Westbrook,9
2012-12-12,14,9,0,0,4,Russell Westbrook,9
2012-12-14,13,13,1,3,2,Russell Westbrook,9
2012-12-17,22,9,0,3,6,Russell Westbrook,9
2012-12-19,27,11,1,2,3,Russell Westbrook,9
2012-12-20,30,9,0,3,11,Russell Westbrook,9
2012-12-25,21,3,0,2,11,Russell Westbrook,9
2012-12-27,16,10,1,3,6,Russell Westbrook,9
2012-12-29,28,8,0,3,8,Russell Westbrook,9
2012-12-31,24,9,0,1,7,Russell Westbrook,9
2013-01-02,26,10,0,3,2,Russell Westbrook,9
2013-01-04,27,5,0,1,3,Russell Westbrook,9
2013-01-06,23,7,0,3,4,Russell Westbrook,9
2013-01-07,17,8,0,3,4,Russell Westbrook,9
2013-01-09,23,7,0,1,8,Russell Westbrook,9
2013-01-11,27,10,1,2,7,Russell Westbrook,9
2013-01-13,18,9,0,0,8,Russell Westbrook,9
2013-01-14,36,5,0,2,8,Russell Westbrook,9
2013-01-16,32,4,0,1,2,Russell Westbrook,9
2013-01-18,31,6,0,1,6,Russell Westbrook,9
2013-01-20,36,9,0,0,8,Russell Westbrook,9
2013-01-22,26,6,0,1,4,Russell Westbrook,9
2013-01-23,10,4,0,1,5,Russell Westbrook,9
2013-01-25,18,14,0,1,4,Russell Westbrook,9
2013-01-27,17,13,0,2,9,Russell Westbrook,9
2013-01-31,21,6,0,1,9,Russell Westbrook,9
2013-02-02,28,5,0,3,2,Russell Westbrook,9
2013-02-04,24,7,0,3,3,Russell Westbrook,9
2013-02-06,22,5,1,4,3,Russell Westbrook,9
2013-02-08,17,6,1,2,5,Russell Westbrook,9
2013-02-10,24,6,0,4,1,Russell Westbrook,9
2013-02-12,22,5,0,0,3,Russell Westbrook,9
2013-02-14,26,10,1,1,5,Russell Westbrook,9
2013-02-20,28,8,0,1,10,Russell Westbrook,9
2013-02-22,37,9,1,1,7,Russell Westbrook,9
2013-02-24,23,3,0,1,1,Russell Westbrook,9
2013-02-27,29,3,0,0,3,Russell Westbrook,9
2013-03-01,38,5,0,2,6,Russell Westbrook,9
2013-03-03,29,10,0,1,6,Russell Westbrook,9
2013-03-05,37,5,0,2,10,Russell Westbrook,9
2013-03-07,21,5,0,2,6,Russell Westbrook,9
2013-03-08,11,5,0,1,3,Russell Westbrook,9
2013-03-10,15,2,1,2,1,Russell Westbrook,9
2013-03-11,25,6,0,2,6,Russell Westbrook,9
2013-03-13,19,9,1,1,7,Russell Westbrook,9
2013-03-15,23,6,0,0,6,Russell Westbrook,9
2013-03-17,35,6,1,2,6,Russell Westbrook,9
2013-03-19,25,6,0,1,4,Russell Westbrook,9
2013-03-20,20,3,0,3,4,Russell Westbrook,9
2013-03-22,19,9,2,2,6,Russell Westbrook,9
2013-03-24,21,9,0,1,4,Russell Westbrook,9
2013-03-27,21,4,0,0,4,Russell Westbrook,9
2013-03-29,18,9,0,0,4,Russell Westbrook,9
2013-03-30,23,10,1,3,13,Russell Westbrook,9
2013-04-04,27,7,0,3,7,Russell Westbrook,9
2013-04-05,24,9,0,1,7,Russell Westbrook,9
2013-04-07,37,8,0,1,11,Russell Westbrook,9
2013-04-09,25,2,0,3,5,Russell Westbrook,9
2013-04-11,18,9,2,0,3,Russell Westbrook,9
2013-04-12,33,2,1,3,1,Russell Westbrook,9
2013-04-15,21,8,0,3,5,Russell Westbrook,9
2013-04-17,4,3,0,0,0,Russell Westbrook,9
2012-10-30,29,4,1,2,3,Dwyane Wade,10
2012-11-02,15,4,0,0,5,Dwyane Wade,10
2012-11-03,14,4,4,2,3,Dwyane Wade,10
2012-11-05,22,6,0,2,3,Dwyane Wade,10
2012-11-07,22,5,2,1,2,Dwyane Wade,10
2012-11-11,8,3,0,1,8,Dwyane Wade,10
2012-11-12,19,7,0,1,6,Dwyane Wade,10
2012-11-14,6,6,0,1,3,Dwyane Wade,10
2012-11-21,28,4,0,2,3,Dwyane Wade,10
2012-11-24,18,4,2,1,7,Dwyane Wade,10
2012-11-29,19,5,0,1,5,Dwyane Wade,10
2012-12-01,34,7,0,1,1,Dwyane Wade,10
2012-12-04,24,3,0,2,2,Dwyane Wade,10
2012-12-06,13,1,0,0,3,Dwyane Wade,10
2012-12-08,26,3,0,1,2,Dwyane Wade,10
2012-12-10,26,3,0,0,4,Dwyane Wade,10
2012-12-12,14,5,0,3,4,Dwyane Wade,10
2012-12-15,13,6,0,2,3,Dwyane Wade,10
2012-12-18,24,4,2,2,3,Dwyane Wade,10
2012-12-20,19,6,1,0,5,Dwyane Wade,10
2012-12-22,21,7,0,2,7,Dwyane Wade,10
2012-12-25,21,3,0,0,5,Dwyane Wade,10
2012-12-26,29,5,1,1,9,Dwyane Wade,10
2012-12-29,24,4,0,0,6,Dwyane Wade,10
2012-12-31,21,3,1,2,6,Dwyane Wade,10
2013-01-02,27,5,2,2,10,Dwyane Wade,10
2013-01-04,22,4,0,2,3,Dwyane Wade,10
2013-01-06,14,1,1,1,7,Dwyane Wade,10
2013-01-08,30,3,1,0,5,Dwyane Wade,10
2013-01-10,18,2,0,2,3,Dwyane Wade,10
2013-01-12,11,7,4,2,5,Dwyane Wade,10
2013-01-14,11,4,0,1,5,Dwyane Wade,10
2013-01-16,15,6,1,5,8,Dwyane Wade,10
2013-01-17,27,5,1,2,4,Dwyane Wade,10
2013-01-23,35,7,1,0,5,Dwyane Wade,10
2013-01-25,29,7,1,3,5,Dwyane Wade,10
2013-01-27,17,7,1,2,4,Dwyane Wade,10
2013-01-30,21,3,0,1,2,Dwyane Wade,10
2013-02-01,17,5,2,2,6,Dwyane Wade,10
2013-02-03,23,5,1,3,5,Dwyane Wade,10
2013-02-04,20,4,2,1,12,Dwyane Wade,10
2013-02-06,31,8,2,4,5,Dwyane Wade,10
2013-02-08,20,7,0,4,6,Dwyane Wade,10
2013-02-10,30,5,1,3,2,Dwyane Wade,10
2013-02-12,24,7,2,1,9,Dwyane Wade,10
2013-02-14,13,8,1,3,5,Dwyane Wade,10
2013-02-20,20,2,0,3,3,Dwyane Wade,10
2013-02-21,17,5,2,2,8,Dwyane Wade,10
2013-02-23,33,2,0,2,6,Dwyane Wade,10
2013-02-24,24,6,2,1,5,Dwyane Wade,10
2013-02-26,39,7,2,3,8,Dwyane Wade,10
2013-03-01,22,8,1,2,4,Dwyane Wade,10
2013-03-03,20,8,0,1,8,Dwyane Wade,10
2013-03-04,32,10,0,1,7,Dwyane Wade,10
2013-03-06,24,3,1,4,6,Dwyane Wade,10
2013-03-08,22,4,1,3,2,Dwyane Wade,10
2013-03-10,23,3,0,6,2,Dwyane Wade,10
2013-03-12,23,6,0,5,4,Dwyane Wade,10
2013-03-13,21,3,1,0,8,Dwyane Wade,10
2013-03-15,20,9,1,2,7,Dwyane Wade,10
2013-03-17,24,8,0,1,3,Dwyane Wade,10
2013-03-18,16,6,0,3,7,Dwyane Wade,10
2013-03-20,11,5,0,0,6,Dwyane Wade,10
2013-03-22,19,4,0,3,3,Dwyane Wade,10
2013-03-27,18,2,1,4,7,Dwyane Wade,10
2013-03-29,17,9,1,4,0,Dwyane Wade,10
2013-04-12,11,6,1,2,7,Dwyane Wade,10
2013-04-14,22,4,2,2,4,Dwyane Wade,10
2013-04-17,21,10,2,0,5,Dwyane Wade,10
2012-10-31,5,3,0,2,7,Stephen Curry,11
2012-11-02,26,7,0,1,5,Stephen Curry,11
2012-11-03,23,4,0,3,4,Stephen Curry,11
2012-11-05,12,8,0,1,6,Stephen Curry,11
2012-11-07,21,6,0,2,5,Stephen Curry,11
2012-11-09,18,5,0,1,3,Stephen Curry,11
2012-11-10,19,3,0,3,5,Stephen Curry,11
2012-11-14,12,7,0,3,1,Stephen Curry,11
2012-11-16,17,6,1,1,4,Stephen Curry,11
2012-11-18,22,6,0,0,2,Stephen Curry,11
2012-11-19,31,9,0,2,6,Stephen Curry,11
2012-11-21,25,4,0,0,6,Stephen Curry,11
2012-11-23,6,3,0,0,1,Stephen Curry,11
2012-11-24,20,6,0,1,2,Stephen Curry,11
2012-11-29,20,10,0,4,4,Stephen Curry,11
2012-12-01,20,11,0,2,1,Stephen Curry,11
2012-12-03,25,11,0,2,5,Stephen Curry,11
2012-12-05,22,10,0,4,3,Stephen Curry,11
2012-12-07,28,5,0,2,4,Stephen Curry,11
2012-12-08,22,5,0,0,3,Stephen Curry,11
2012-12-10,27,7,0,1,7,Stephen Curry,11
2012-12-12,9,7,0,2,3,Stephen Curry,11
2012-12-14,25,3,0,0,3,Stephen Curry,11
2012-12-15,18,11,0,3,8,Stephen Curry,11
2012-12-18,13,3,0,0,5,Stephen Curry,11
2012-12-19,32,4,1,1,6,Stephen Curry,11
2012-12-21,27,8,2,0,3,Stephen Curry,11
2012-12-22,20,7,0,4,8,Stephen Curry,11
2012-12-26,23,7,1,1,8,Stephen Curry,11
2012-12-28,11,6,0,1,5,Stephen Curry,11
2012-12-29,22,9,2,3,4,Stephen Curry,11
2013-01-02,31,8,0,2,6,Stephen Curry,11
2013-01-05,10,5,0,0,0,Stephen Curry,11
2013-01-09,24,4,0,2,4,Stephen Curry,11
2013-01-11,22,12,1,3,3,Stephen Curry,11
2013-01-13,29,7,0,1,0,Stephen Curry,11
2013-01-19,20,7,0,4,3,Stephen Curry,11
2013-01-21,28,6,0,0,3,Stephen Curry,11
2013-01-23,31,7,0,4,3,Stephen Curry,11
2013-01-25,21,1,0,0,1,Stephen Curry,11
2013-01-26,26,7,0,1,2,Stephen Curry,11
2013-01-28,17,5,0,1,1,Stephen Curry,11
2013-02-02,29,8,0,2,2,Stephen Curry,11
2013-02-05,7,9,1,0,4,Stephen Curry,11
2013-02-06,14,11,0,1,8,Stephen Curry,11
2013-02-08,32,8,0,2,5,Stephen Curry,11
2013-02-09,18,4,0,1,7,Stephen Curry,11
2013-02-12,27,6,0,1,5,Stephen Curry,11
2013-02-19,29,4,0,1,5,Stephen Curry,11
2013-02-20,20,11,0,1,3,Stephen Curry,11
2013-02-22,19,6,0,1,4,Stephen Curry,11
2013-02-24,18,5,0,5,5,Stephen Curry,11
2013-02-26,38,4,1,3,2,Stephen Curry,11
2013-02-27,54,7,0,3,6,Stephen Curry,11
2013-03-01,25,6,0,1,1,Stephen Curry,11
2013-03-02,30,9,0,3,3,Stephen Curry,11
2013-03-04,26,12,0,0,5,Stephen Curry,11
2013-03-06,13,8,0,2,5,Stephen Curry,11
2013-03-08,24,8,0,1,5,Stephen Curry,11
2013-03-09,16,10,0,0,2,Stephen Curry,11
2013-03-11,26,3,0,1,6,Stephen Curry,11
2013-03-13,31,8,0,1,2,Stephen Curry,11
2013-03-15,8,4,0,0,0,Stephen Curry,11
2013-03-17,29,11,1,2,5,Stephen Curry,11
2013-03-18,30,3,0,0,7,Stephen Curry,11
2013-03-20,24,3,0,2,4,Stephen Curry,11
2013-03-23,35,8,0,2,2,Stephen Curry,11
2013-03-25,25,10,0,0,7,Stephen Curry,11
2013-03-27,17,12,0,4,5,Stephen Curry,11
2013-03-30,39,6,0,1,5,Stephen Curry,11
2013-04-03,20,9,0,1,3,Stephen Curry,11
2013-04-05,18,15,0,4,1,Stephen Curry,11
2013-04-07,22,5,0,1,4,Stephen Curry,11
2013-04-09,24,10,1,1,4,Stephen Curry,11
2013-04-11,22,7,0,2,3,Stephen Curry,11
2013-04-12,47,9,0,3,6,Stephen Curry,11
2013-04-15,35,5,0,2,8,Stephen Curry,11
2013-04-17,15,5,0,3,2,Stephen Curry,11
2012-10-30,9,2,2,0,12,Kevin Garnett,12
2012-11-02,15,0,2,1,4,Kevin Garnett,12
2012-11-03,15,2,1,0,7,Kevin Garnett,12
2012-11-07,20,2,2,1,13,Kevin Garnett,12
2012-11-09,19,2,0,2,10,Kevin Garnett,12
2012-11-10,18,3,0,0,6,Kevin Garnett,12
2012-11-12,15,1,0,1,5,Kevin Garnett,12
2012-11-14,11,4,1,2,8,Kevin Garnett,12
2012-11-15,14,0,1,0,7,Kevin Garnett,12
2012-11-17,15,1,0,0,5,Kevin Garnett,12
2012-11-18,15,0,0,0,4,Kevin Garnett,12
2012-11-21,14,1,2,1,3,Kevin Garnett,12
2012-11-23,18,4,0,1,9,Kevin Garnett,12
2012-11-25,24,1,0,2,10,Kevin Garnett,12
2012-11-28,16,1,0,0,10,Kevin Garnett,12
2012-11-30,10,4,1,1,5,Kevin Garnett,12
2012-12-01,17,4,1,1,7,Kevin Garnett,12
2012-12-05,18,4,0,1,10,Kevin Garnett,12
2012-12-07,17,2,0,1,10,Kevin Garnett,12
2012-12-08,19,2,0,1,0,Kevin Garnett,12
2012-12-12,16,2,1,2,5,Kevin Garnett,12
2012-12-14,14,2,1,1,5,Kevin Garnett,12
2012-12-15,13,3,1,2,6,Kevin Garnett,12
2012-12-18,10,0,0,0,8,Kevin Garnett,12
2012-12-19,12,3,3,1,6,Kevin Garnett,12
2012-12-21,12,1,0,2,7,Kevin Garnett,12
2012-12-25,8,1,2,2,10,Kevin Garnett,12
2012-12-27,16,3,1,0,4,Kevin Garnett,12
2012-12-29,6,4,0,2,3,Kevin Garnett,12
2012-12-30,16,6,0,0,12,Kevin Garnett,12
2013-01-02,12,5,0,0,7,Kevin Garnett,12
2013-01-04,18,2,0,1,7,Kevin Garnett,12
2013-01-05,14,3,1,3,5,Kevin Garnett,12
2013-01-07,19,2,0,3,10,Kevin Garnett,12
2013-01-09,10,2,2,3,5,Kevin Garnett,12
2013-01-11,17,0,4,0,8,Kevin Garnett,12
2013-01-14,7,2,1,1,10,Kevin Garnett,12
2013-01-16,15,0,0,1,4,Kevin Garnett,12
2013-01-18,16,1,1,0,7,Kevin Garnett,12
2013-01-20,16,0,2,2,7,Kevin Garnett,12
2013-01-22,16,3,5,1,5,Kevin Garnett,12
2013-01-24,8,2,2,1,12,Kevin Garnett,12
2013-01-25,24,4,0,1,10,Kevin Garnett,12
2013-01-27,24,4,3,2,11,Kevin Garnett,12
2013-01-30,13,5,2,1,9,Kevin Garnett,12
2013-02-01,14,1,1,3,10,Kevin Garnett,12
2013-02-03,12,2,0,1,5,Kevin Garnett,12
2013-02-06,27,0,0,0,10,Kevin Garnett,12
2013-02-07,15,4,0,3,5,Kevin Garnett,12
2013-02-10,20,6,3,2,18,Kevin Garnett,12
2013-02-11,16,3,2,0,13,Kevin Garnett,12
2013-02-13,12,3,0,1,11,Kevin Garnett,12
2013-02-19,12,4,0,2,9,Kevin Garnett,12
2013-02-20,12,2,1,1,4,Kevin Garnett,12
2013-02-24,20,3,1,2,9,Kevin Garnett,12
2013-02-25,13,1,1,1,10,Kevin Garnett,12
2013-03-01,7,3,1,1,13,Kevin Garnett,12
2013-03-05,18,1,2,0,6,Kevin Garnett,12
2013-03-06,18,2,2,0,10,Kevin Garnett,12
2013-03-08,17,2,0,2,8,Kevin Garnett,12
2013-03-10,10,1,1,0,11,Kevin Garnett,12
2013-03-12,5,1,0,0,2,Kevin Garnett,12
2013-03-13,12,2,0,3,7,Kevin Garnett,12
2013-03-20,20,3,0,3,6,Kevin Garnett,12
2013-03-22,16,5,1,1,12,Kevin Garnett,12
2013-04-07,12,3,1,2,6,Kevin Garnett,12
2013-04-10,11,4,0,1,8,Kevin Garnett,12
2013-04-13,14,3,0,1,9,Kevin Garnett,12
2012-10-31,20,5,1,1,7,Marc Gasol,13
2012-11-02,21,5,1,0,6,Marc Gasol,13
2012-11-05,22,8,3,0,8,Marc Gasol,13
2012-11-07,14,5,1,1,9,Marc Gasol,13
2012-11-09,6,2,1,0,4,Marc Gasol,13
2012-11-11,2,6,0,0,10,Marc Gasol,13
2012-11-14,14,2,2,2,6,Marc Gasol,13
2012-11-16,24,1,1,1,7,Marc Gasol,13
2012-11-17,12,7,2,0,9,Marc Gasol,13
2012-11-19,16,5,1,2,6,Marc Gasol,13
2012-11-23,14,8,2,0,5,Marc Gasol,13
2012-11-26,19,3,0,1,6,Marc Gasol,13
2012-11-28,17,3,1,0,5,Marc Gasol,13
2012-11-30,17,3,4,0,11,Marc Gasol,13
2012-12-01,20,3,1,2,8,Marc Gasol,13
2012-12-04,14,4,1,1,9,Marc Gasol,13
2012-12-07,13,4,1,0,9,Marc Gasol,13
2012-12-08,18,5,2,1,8,Marc Gasol,13
2012-12-12,15,4,6,0,2,Marc Gasol,13
2012-12-14,10,5,4,3,9,Marc Gasol,13
2012-12-15,16,0,2,2,8,Marc Gasol,13
2012-12-17,4,3,1,3,11,Marc Gasol,13
2012-12-19,12,2,3,0,12,Marc Gasol,13
2012-12-21,11,2,3,1,11,Marc Gasol,13
2012-12-22,11,3,0,0,5,Marc Gasol,13
2012-12-26,18,8,2,1,8,Marc Gasol,13
2012-12-29,6,2,2,3,9,Marc Gasol,13
2012-12-31,13,0,1,0,2,Marc Gasol,13
2013-01-02,5,4,0,4,7,Marc Gasol,13
2013-01-04,12,3,8,3,6,Marc Gasol,13
2013-01-06,10,5,3,2,12,Marc Gasol,13
2013-01-07,13,3,2,0,6,Marc Gasol,13
2013-01-09,12,5,1,1,9,Marc Gasol,13
2013-01-11,10,2,3,1,6,Marc Gasol,13
2013-01-12,8,3,1,0,6,Marc Gasol,13
2013-01-14,8,2,1,1,10,Marc Gasol,13
2013-01-16,12,1,0,0,3,Marc Gasol,13
2013-01-18,18,2,3,1,10,Marc Gasol,13
2013-01-19,19,1,1,1,8,Marc Gasol,13
2013-01-21,6,2,1,1,5,Marc Gasol,13
2013-01-23,8,4,2,0,7,Marc Gasol,13
2013-01-25,20,2,1,0,9,Marc Gasol,13
2013-01-27,14,3,3,1,11,Marc Gasol,13
2013-01-28,27,7,2,2,7,Marc Gasol,13
2013-01-31,16,3,0,0,7,Marc Gasol,13
2013-02-01,13,5,2,1,15,Marc Gasol,13
2013-02-05,6,1,0,0,3,Marc Gasol,13
2013-02-06,14,4,0,3,10,Marc Gasol,13
2013-02-08,20,5,0,1,11,Marc Gasol,13
2013-02-10,9,8,1,3,9,Marc Gasol,13
2013-02-12,24,2,1,0,12,Marc Gasol,13
2013-02-19,8,7,0,2,5,Marc Gasol,13
2013-02-20,5,4,4,0,3,Marc Gasol,13
2013-02-22,19,4,0,1,13,Marc Gasol,13
2013-02-24,14,5,4,0,7,Marc Gasol,13
2013-02-27,21,5,0,1,12,Marc Gasol,13
2013-03-01,24,4,1,0,9,Marc Gasol,13
2013-03-03,12,11,1,0,5,Marc Gasol,13
2013-03-06,23,3,1,0,12,Marc Gasol,13
2013-03-08,22,5,2,1,8,Marc Gasol,13
2013-03-09,10,6,4,0,7,Marc Gasol,13
2013-03-12,20,5,2,1,2,Marc Gasol,13
2013-03-13,21,2,0,5,4,Marc Gasol,13
2013-03-15,14,5,3,1,7,Marc Gasol,13
2013-03-16,11,3,2,0,6,Marc Gasol,13
2013-03-18,16,5,4,0,8,Marc Gasol,13
2013-03-20,14,1,2,0,15,Marc Gasol,13
2013-03-22,16,4,1,4,6,Marc Gasol,13
2013-03-27,13,3,1,1,5,Marc Gasol,13
2013-03-29,21,4,1,0,5,Marc Gasol,13
2013-03-30,21,6,3,0,8,Marc Gasol,13
2013-04-01,16,4,1,2,7,Marc Gasol,13
2013-04-03,6,5,1,2,5,Marc Gasol,13
2013-04-05,11,7,2,3,8,Marc Gasol,13
2013-04-07,15,4,5,0,10,Marc Gasol,13
2013-04-09,8,1,3,0,6,Marc Gasol,13
2013-04-12,15,5,3,3,11,Marc Gasol,13
2013-04-13,18,7,0,0,15,Marc Gasol,13
2013-04-15,6,6,1,0,7,Marc Gasol,13
2013-04-17,4,2,2,2,7,Marc Gasol,13
2012-10-31,16,7,0,2,5,Ty Lawson,14
2012-11-02,12,7,0,0,2,Ty Lawson,14
2012-11-03,14,6,1,2,4,Ty Lawson,14
2012-11-06,15,9,0,4,4,Ty Lawson,14
2012-11-07,21,8,0,2,0,Ty Lawson,14
2012-11-09,9,7,0,3,2,Ty Lawson,14
2012-11-10,9,10,0,2,1,Ty Lawson,14
2012-11-12,12,8,0,1,1,Ty Lawson,14
2012-11-15,0,8,0,2,1,Ty Lawson,14
2012-11-17,13,5,0,2,2,Ty Lawson,14
2012-11-19,9,4,0,3,5,Ty Lawson,14
2012-11-21,18,9,0,1,2,Ty Lawson,14
2012-11-23,18,9,0,2,2,Ty Lawson,14
2012-11-25,17,6,0,2,1,Ty Lawson,14
2012-11-26,16,9,0,2,5,Ty Lawson,14
2012-11-29,17,9,0,4,4,Ty Lawson,14
2012-11-30,9,5,0,0,3,Ty Lawson,14
2012-12-03,16,3,0,0,4,Ty Lawson,14
2012-12-05,32,7,0,5,1,Ty Lawson,14
2012-12-07,2,4,1,2,1,Ty Lawson,14
2012-12-09,23,6,0,0,4,Ty Lawson,14
2012-12-11,26,7,0,4,5,Ty Lawson,14
2012-12-12,17,12,0,0,4,Ty Lawson,14
2012-12-14,13,5,0,1,0,Ty Lawson,14
2012-12-16,11,7,0,0,4,Ty Lawson,14
2012-12-18,12,5,0,2,1,Ty Lawson,14
2012-12-20,13,8,0,0,3,Ty Lawson,14
2012-12-22,0,5,0,0,1,Ty Lawson,14
2012-12-25,15,5,0,1,3,Ty Lawson,14
2012-12-26,17,14,0,2,4,Ty Lawson,14
2012-12-28,11,6,0,0,4,Ty Lawson,14
2012-12-29,3,1,0,0,3,Ty Lawson,14
2013-01-03,16,2,2,0,0,Ty Lawson,14
2013-01-05,14,4,1,1,1,Ty Lawson,14
2013-01-06,21,10,0,3,2,Ty Lawson,14
2013-01-09,19,8,0,1,3,Ty Lawson,14
2013-01-11,13,8,0,0,5,Ty Lawson,14
2013-01-13,20,5,0,1,2,Ty Lawson,14
2013-01-15,24,12,0,0,3,Ty Lawson,14
2013-01-16,2,1,0,0,1,Ty Lawson,14
2013-01-18,29,6,0,2,1,Ty Lawson,14
2013-01-20,11,9,0,1,5,Ty Lawson,14
2013-01-23,21,7,0,2,4,Ty Lawson,14
2013-01-26,26,6,1,4,3,Ty Lawson,14
2013-01-28,18,7,0,5,4,Ty Lawson,14
2013-01-30,16,4,0,1,3,Ty Lawson,14
2013-02-01,21,13,0,2,0,Ty Lawson,14
2013-02-05,22,7,0,2,2,Ty Lawson,14
2013-02-07,16,12,0,2,3,Ty Lawson,14
2013-02-09,11,5,0,2,2,Ty Lawson,14
2013-02-10,29,9,0,1,6,Ty Lawson,14
2013-02-12,29,9,0,3,1,Ty Lawson,14
2013-02-13,26,9,0,2,2,Ty Lawson,14
2013-02-19,26,6,0,1,6,Ty Lawson,14
2013-02-22,27,12,0,0,4,Ty Lawson,14
2013-02-23,20,5,0,0,5,Ty Lawson,14
2013-02-25,22,8,0,1,4,Ty Lawson,14
2013-02-27,30,6,1,2,2,Ty Lawson,14
2013-03-01,11,7,0,2,3,Ty Lawson,14
2013-03-04,18,8,0,3,1,Ty Lawson,14
2013-03-05,24,7,0,1,3,Ty Lawson,14
2013-03-07,21,11,0,1,6,Ty Lawson,14
2013-03-09,32,3,0,1,1,Ty Lawson,14
2013-03-11,19,6,0,0,2,Ty Lawson,14
2013-03-13,13,7,1,0,3,Ty Lawson,14
2013-03-15,8,4,0,1,0,Ty Lawson,14
2013-03-18,13,3,0,1,3,Ty Lawson,14
2013-03-19,25,4,0,0,4,Ty Lawson,14
2013-03-27,2,3,0,2,0,Ty Lawson,14
2013-04-12,13,3,0,0,2,Ty Lawson,14
2013-04-14,12,10,0,3,4,Ty Lawson,14
2013-04-15,26,7,0,2,5,Ty Lawson,14
2013-04-17,14,7,0,0,1,Ty Lawson,14
2012-10-31,6,3,1,0,9,David Lee,15
