,DATE,PTS,AST,TRB,Player,Position
558,2001-01-13,0.5162746423001908,-0.30154370501609556,0.30492141025767544,Kobe Bryant,9
559,2001-01-13,0.5162746423001908,-1.5743014238526087,-0.3614238072589406,Tracy McGrady,6
560,2001-01-13,-0.1258081081391669,1.9257823029478027,-0.5835388797644793,John Stockton,17
561,2001-01-13,-1.3029598172779895,-0.9379225644343522,-0.1393087347534019,David Robinson,10
562,2001-01-13,0.7303022257799767,-0.6197331347252238,-0.3614238072589406,Tim Duncan,2
563,2001-01-13,-1.0889322337982035,-0.30154370501609556,-0.5835388797644793,Ray Allen,11
564,2001-01-14,-2.0520563594572403,1.289403443529546,-0.5835388797644793,Jason Kidd,8
565,2001-01-14,-0.33983569161895283,-0.9379225644343522,0.5270364827632141,Anthony Mason,16
566,2001-01-14,1.9074539349187993,-0.6197331347252238,0.08280633775213675,Vince Carter,12
567,2001-01-14,2.014467726658692,0.016645724693032767,-1.2498840972810952,Jerry Stackhouse,14
568,2001-01-15,2.121481518398585,-0.6197331347252238,-0.5835388797644793,Paul Pierce,13
569,2001-01-15,-0.23282189987905988,0.016645724693032767,-0.1393087347534019,Ray Allen,11
570,2001-01-15,0.4092608505602979,1.9257823029478027,0.7491515552687528,Kobe Bryant,9
571,2001-01-15,-0.4468494833588458,0.6530245841112894,-0.8056539522700179,John Stockton,17
572,2001-01-15,1.2653711844794415,0.016645724693032767,0.9712666277742914,Chris Webber,4
573,2001-01-15,0.08821947534061901,0.6530245841112894,0.30492141025767544,Kevin Garnett,5
574,2001-01-15,0.6232884340400838,0.6530245841112894,0.30492141025767544,Tracy McGrady,6
575,2001-01-15,0.7303022257799767,1.289403443529546,0.5270364827632141,Karl Malone,7
576,2001-01-15,0.19523326708051197,0.6530245841112894,-0.3614238072589406,Michael Finley,15
577,2001-01-15,-0.8749046503184176,-1.2561119941434804,0.5270364827632141,Tim Duncan,2
578,2001-01-15,1.3723849762193345,0.6530245841112894,-1.471999169786634,Allen Iverson,1
579,2001-01-15,-2.1590701511971333,-0.6197331347252238,0.30492141025767544,David Robinson,10
580,2001-01-16,0.6232884340400838,-0.30154370501609556,-1.471999169786634,Jerry Stackhouse,14
581,2001-01-16,0.08821947534061901,-1.2561119941434804,2.3039570628075237,Anthony Mason,16
582,2001-01-16,-0.018794316399273953,-0.30154370501609556,-1.2498840972810952,Vince Carter,12
583,2001-01-16,1.0513436009996557,0.016645724693032767,-0.8056539522700179,Ray Allen,11
584,2001-01-17,-0.7678908585785247,0.6530245841112894,-0.8056539522700179,Jason Kidd,8
585,2001-01-17,0.5162746423001908,-0.9379225644343522,-1.2498840972810952,Vince Carter,12
586,2001-01-17,0.08821947534061901,0.016645724693032767,0.7491515552687528,Kevin Garnett,5
587,2001-01-17,-0.018794316399273953,-0.6197331347252238,0.7491515552687528,Tim Duncan,2
588,2001-01-17,-1.3029598172779895,1.6075928732386744,-1.6941142422921727,John Stockton,17
589,2001-01-17,-0.018794316399273953,0.016645724693032767,1.1933817002798301,Karl Malone,7
590,2001-01-17,-0.7678908585785247,-1.2561119941434804,0.08280633775213675,David Robinson,10
591,2001-01-17,2.228495310138478,0.016645724693032767,-1.0277690247755566,Allen Iverson,1
592,2001-01-17,-0.4468494833588458,-1.2561119941434804,-0.3614238072589406,Paul Pierce,13
593,2001-01-17,-0.8749046503184176,-0.6197331347252238,-1.471999169786634,Michael Finley,15
594,2001-01-17,0.8373160175198697,-0.30154370501609556,0.30492141025767544,Chris Webber,4
595,2001-01-18,-1.9450425677173473,-0.6197331347252238,-0.3614238072589406,Anthony Mason,16
596,2001-01-18,-0.1258081081391669,-0.30154370501609556,-0.3614238072589406,Michael Finley,15
597,2001-01-18,1.2653711844794415,-0.30154370501609556,0.30492141025767544,Tracy McGrady,6
598,2001-01-18,1.4793987679592275,1.9257823029478027,-0.3614238072589406,Jerry Stackhouse,14
599,2001-01-18,0.08821947534061901,0.016645724693032767,1.6376118452909074,Paul Pierce,13
600,2001-01-19,0.3022470588204049,0.6530245841112894,-0.8056539522700179,Vince Carter,12
601,2001-01-19,-1.1959460255380965,0.6530245841112894,-0.3614238072589406,Ray Allen,11
602,2001-01-19,0.7303022257799767,-0.30154370501609556,-0.3614238072589406,Kobe Bryant,9
603,2001-01-19,-0.6608770668386317,0.016645724693032767,0.7491515552687528,Anthony Mason,16
604,2001-01-19,-0.6608770668386317,-0.30154370501609556,2.081841990301985,Kevin Garnett,5
605,2001-01-19,1.5864125596991205,1.6075928732386744,-0.8056539522700179,Jerry Stackhouse,14
606,2001-01-20,1.6934263514390133,-0.30154370501609556,0.08280633775213675,Tracy McGrady,6
607,2001-01-20,0.08821947534061901,0.3348351544021611,-1.0277690247755566,Michael Finley,15
608,2001-01-20,0.7303022257799767,-0.9379225644343522,2.081841990301985,Tim Duncan,2
609,2001-01-20,1.2653711844794415,0.3348351544021611,0.5270364827632141,Chris Webber,4
610,2001-01-20,0.6232884340400838,-1.2561119941434804,2.081841990301985,David Robinson,10
611,2001-01-21,1.2653711844794415,-1.5743014238526087,0.08280633775213675,Kobe Bryant,9
612,2001-01-21,3.0846056440576217,-0.30154370501609556,-1.0277690247755566,Allen Iverson,1
613,2001-01-21,-0.9819184420583106,1.6075928732386744,-1.2498840972810952,John Stockton,17
614,2001-01-21,0.08821947534061901,0.3348351544021611,-0.1393087347534019,Anthony Mason,16
615,2001-01-21,0.6232884340400838,-1.2561119941434804,0.7491515552687528,Paul Pierce,13
616,2001-01-21,-0.23282189987905988,0.3348351544021611,0.30492141025767544,Kevin Garnett,5
617,2001-01-21,1.8004401431789063,0.9712140138204177,0.5270364827632141,Vince Carter,12
618,2001-01-21,0.3022470588204049,-1.2561119941434804,2.3039570628075237,Chris Webber,4
619,2001-01-21,-0.5538632750987388,-0.30154370501609556,-0.8056539522700179,Ray Allen,11
620,2001-01-21,0.8373160175198697,-0.6197331347252238,-0.1393087347534019,Karl Malone,7
621,2001-01-23,0.3022470588204049,1.6075928732386744,0.30492141025767544,Chris Webber,4
622,2001-01-23,0.8373160175198697,0.3348351544021611,-0.5835388797644793,Allen Iverson,1
623,2001-01-23,-0.8749046503184176,-0.9379225644343522,0.08280633775213675,David Robinson,10
624,2001-01-23,0.08821947534061901,0.6530245841112894,-0.3614238072589406,Paul Pierce,13
625,2001-01-23,-0.8749046503184176,0.016645724693032767,1.1933817002798301,Kevin Garnett,5
626,2001-01-23,1.1583573927395485,0.6530245841112894,-0.3614238072589406,Vince Carter,12
627,2001-01-23,-0.018794316399273953,0.6530245841112894,-0.1393087347534019,Tracy McGrady,6
628,2001-01-23,0.08821947534061901,-0.9379225644343522,0.30492141025767544,Tim Duncan,2
629,2001-01-23,0.5162746423001908,0.6530245841112894,-0.3614238072589406,Michael Finley,15
630,2001-01-23,-0.7678908585785247,0.6530245841112894,-1.0277690247755566,John Stockton,17
631,2001-01-23,-0.33983569161895283,-0.30154370501609556,-0.1393087347534019,Ray Allen,11
632,2001-01-23,-0.1258081081391669,0.016645724693032767,0.08280633775213675,Kobe Bryant,9
633,2001-01-23,-0.7678908585785247,-0.30154370501609556,-0.1393087347534019,Karl Malone,7
634,2001-01-24,-0.1258081081391669,-0.6197331347252238,0.08280633775213675,Anthony Mason,16
635,2001-01-24,1.0513436009996557,-0.6197331347252238,-1.0277690247755566,Allen Iverson,1
636,2001-01-24,-0.33983569161895283,-0.6197331347252238,-0.5835388797644793,Jerry Stackhouse,14
637,2001-01-24,-0.1258081081391669,-0.9379225644343522,-1.2498840972810952,Vince Carter,12
638,2001-01-25,-1.1959460255380965,-1.2561119941434804,-0.1393087347534019,David Robinson,10
639,2001-01-25,-0.6608770668386317,0.9712140138204177,2.3039570628075237,Kevin Garnett,5
640,2001-01-25,-0.23282189987905988,-0.6197331347252238,-1.0277690247755566,Michael Finley,15
641,2001-01-25,1.4793987679592275,-1.2561119941434804,2.9703022803241397,Tim Duncan,2
642,2001-01-25,0.08821947534061901,-0.9379225644343522,0.7491515552687528,Chris Webber,4
643,2001-01-25,-0.7678908585785247,1.6075928732386744,-0.3614238072589406,John Stockton,17
644,2001-01-25,-0.018794316399273953,0.9712140138204177,0.08280633775213675,Karl Malone,7
645,2001-01-25,0.6232884340400838,-0.9379225644343522,0.08280633775213675,Tracy McGrady,6
646,2001-01-26,-1.0889322337982035,0.016645724693032767,0.08280633775213675,Jason Kidd,8
647,2001-01-26,0.6232884340400838,-1.2561119941434804,0.30492141025767544,Paul Pierce,13
648,2001-01-26,2.335509101878371,-0.6197331347252238,-1.0277690247755566,Allen Iverson,1
649,2001-01-26,1.2653711844794415,0.016645724693032767,-0.1393087347534019,Jerry Stackhouse,14
650,2001-01-26,0.4092608505602979,-0.6197331347252238,0.30492141025767544,Kobe Bryant,9
651,2001-01-27,-1.3029598172779895,-1.5743014238526087,-0.5835388797644793,David Robinson,10
652,2001-01-27,-1.8380287759774543,-0.6197331347252238,-1.6941142422921727,John Stockton,17
653,2001-01-27,1.1583573927395485,0.016645724693032767,0.7491515552687528,Chris Webber,4
654,2001-01-27,-0.33983569161895283,-0.30154370501609556,0.7491515552687528,Karl Malone,7
655,2001-01-27,-0.33983569161895283,0.3348351544021611,0.7491515552687528,Kevin Garnett,5
656,2001-01-27,-1.4099736090178825,-0.6197331347252238,1.1933817002798301,Anthony Mason,16
657,2001-01-27,-0.4468494833588458,2.243971732656931,-0.1393087347534019,Jason Kidd,8
658,2001-01-27,-0.5538632750987388,0.016645724693032767,0.5270364827632141,Ray Allen,11
659,2001-01-27,1.1583573927395485,-0.9379225644343522,0.5270364827632141,Tim Duncan,2
660,2001-01-27,1.0513436009996557,0.3348351544021611,-1.0277690247755566,Michael Finley,15
661,2001-01-27,1.0513436009996557,0.6530245841112894,-0.8056539522700179,Jerry Stackhouse,14
662,2001-01-27,-0.33983569161895283,-0.6197331347252238,1.6376118452909074,Tracy McGrady,6
663,2001-01-28,0.5162746423001908,0.9712140138204177,-1.471999169786634,Allen Iverson,1
664,2001-01-28,1.1583573927395485,-0.6197331347252238,0.7491515552687528,Kobe Bryant,9
665,2001-01-29,-1.3029598172779895,-1.2561119941434804,-0.3614238072589406,David Robinson,10
666,2001-01-29,0.7303022257799767,0.3348351544021611,2.3039570628075237,Kevin Garnett,5
667,2001-01-29,-0.8749046503184176,0.6530245841112894,-0.8056539522700179,Jason Kidd,8
668,2001-01-29,0.19523326708051197,-0.9379225644343522,-0.8056539522700179,Ray Allen,11
669,2001-01-29,0.6232884340400838,-0.9379225644343522,0.08280633775213675,Paul Pierce,13
670,2001-01-29,-1.7310149842375613,1.9257823029478027,0.30492141025767544,John Stockton,17
671,2001-01-29,0.8373160175198697,-0.6197331347252238,-0.5835388797644793,Karl Malone,7
672,2001-01-29,-0.6608770668386317,-0.6197331347252238,0.08280633775213675,Tim Duncan,2
673,2001-01-29,-1.0889322337982035,0.016645724693032767,-0.5835388797644793,Jerry Stackhouse,14
674,2001-01-30,1.6934263514390133,-0.30154370501609556,-0.3614238072589406,Allen Iverson,1
675,2001-01-30,-2.373097734676919,-1.2561119941434804,-1.471999169786634,Vince Carter,12
676,2001-01-30,0.3022470588204049,0.6530245841112894,0.30492141025767544,Karl Malone,7
677,2001-01-30,2.65655047709805,-0.6197331347252238,-0.5835388797644793,Kobe Bryant,9
678,2001-01-30,0.6232884340400838,-0.30154370501609556,0.9712666277742914,Chris Webber,4
679,2001-01-30,-1.9450425677173473,0.3348351544021611,-1.0277690247755566,John Stockton,17
680,2001-01-30,-0.33983569161895283,-0.6197331347252238,-0.5835388797644793,Tracy McGrady,6
681,2001-01-30,-0.33983569161895283,-0.6197331347252238,1.6376118452909074,Anthony Mason,16
682,2001-01-31,0.19523326708051197,0.016645724693032767,0.30492141025767544,Kobe Bryant,9
683,2001-01-31,1.0513436009996557,1.9257823029478027,-0.8056539522700179,Ray Allen,11
684,2001-01-31,0.3022470588204049,0.3348351544021611,0.30492141025767544,Tracy McGrady,6
685,2001-01-31,-0.7678908585785247,-1.2561119941434804,0.5270364827632141,David Robinson,10
686,2001-01-31,0.8373160175198697,1.6075928732386744,-1.2498840972810952,Jerry Stackhouse,14
687,2001-01-31,-0.4468494833588458,-0.9379225644343522,0.5270364827632141,Paul Pierce,13
688,2001-01-31,-0.018794316399273953,-0.9379225644343522,1.8597269177964464,Tim Duncan,2
689,2001-01-31,-0.1258081081391669,0.3348351544021611,0.5270364827632141,Kevin Garnett,5
690,2001-01-31,-0.5538632750987388,1.6075928732386744,-0.1393087347534019,Jason Kidd,8
691,2001-02-01,-0.4468494833588458,-0.6197331347252238,0.5270364827632141,Kevin Garnett,5
692,2001-02-01,0.4092608505602979,-0.9379225644343522,0.7491515552687528,Michael Finley,15
693,2001-02-01,-1.3029598172779895,0.9712140138204177,-0.3614238072589406,Jason Kidd,8
694,2001-02-01,-0.6608770668386317,0.6530245841112894,-0.1393087347534019,Karl Malone,7
695,2001-02-01,0.9443298092597627,0.9712140138204177,-0.5835388797644793,Allen Iverson,1
696,2001-02-01,-1.1959460255380965,1.289403443529546,-1.2498840972810952,John Stockton,17
697,2001-02-01,0.08821947534061901,-0.9379225644343522,-0.1393087347534019,Anthony Mason,16
698,2001-02-02,2.014467726658692,-0.30154370501609556,1.6376118452909074,Chris Webber,4
699,2001-02-02,2.335509101878371,-0.9379225644343522,0.30492141025767544,Kobe Bryant,9
700,2001-02-02,2.65655047709805,0.6530245841112894,-0.5835388797644793,Allen Iverson,1
701,2001-02-02,0.3022470588204049,0.3348351544021611,-1.2498840972810952,Tracy McGrady,6
702,2001-02-02,1.9074539349187993,-0.6197331347252238,-1.0277690247755566,Jerry Stackhouse,14
703,2001-02-02,1.9074539349187993,-0.9379225644343522,-0.1393087347534019,Paul Pierce,13
704,2001-02-02,-1.6240011924976683,0.016645724693032767,1.8597269177964464,Anthony Mason,16
705,2001-02-03,-1.9450425677173473,3.198540021784316,-1.6941142422921727,John Stockton,17
706,2001-02-03,-1.6240011924976683,0.3348351544021611,-1.0277690247755566,Michael Finley,15
707,2001-02-03,-0.33983569161895283,-0.6197331347252238,-0.8056539522700179,Vince Carter,12
708,2001-02-03,0.8373160175198697,0.016645724693032767,1.1933817002798301,Kevin Garnett,5
709,2001-02-03,-0.23282189987905988,0.016645724693032767,-1.2498840972810952,Ray Allen,11
710,2001-02-03,0.4092608505602979,0.016645724693032767,1.6376118452909074,Tracy McGrady,6
711,2001-02-03,-0.1258081081391669,0.016645724693032767,-1.471999169786634,Jerry Stackhouse,14
712,2001-02-03,-0.9819184420583106,-1.5743014238526087,0.30492141025767544,David Robinson,10
713,2001-02-03,0.6232884340400838,-0.6197331347252238,-0.5835388797644793,Karl Malone,7
714,2001-02-03,0.6232884340400838,-0.9379225644343522,0.7491515552687528,Tim Duncan,2
715,2001-02-04,0.4092608505602979,-0.30154370501609556,0.7491515552687528,Kobe Bryant,9
716,2001-02-04,0.3022470588204049,1.289403443529546,-0.5835388797644793,Chris Webber,4
717,2001-02-04,-1.1959460255380965,1.289403443529546,-0.3614238072589406,Jason Kidd,8
718,2001-02-04,-0.1258081081391669,-0.30154370501609556,1.1933817002798301,Anthony Mason,16
719,2001-02-04,-0.018794316399273953,-0.6197331347252238,-0.8056539522700179,Paul Pierce,13
720,2001-02-04,1.0513436009996557,0.016645724693032767,-0.8056539522700179,Allen Iverson,1
721,2001-02-05,-0.7678908585785247,-0.6197331347252238,-0.5835388797644793,Michael Finley,15
722,2001-02-05,1.8004401431789063,-0.6197331347252238,-0.8056539522700179,Paul Pierce,13
723,2001-02-05,-0.9819184420583106,-0.6197331347252238,0.08280633775213675,David Robinson,10
724,2001-02-05,0.7303022257799767,-0.30154370501609556,-0.8056539522700179,Vince Carter,12
725,2001-02-05,0.19523326708051197,-0.30154370501609556,0.9712666277742914,Tim Duncan,2
726,2001-02-05,1.5864125596991205,0.016645724693032767,-0.3614238072589406,Allen Iverson,1
727,2001-02-06,0.7303022257799767,-0.9379225644343522,0.08280633775213675,Anthony Mason,16
728,2001-02-06,0.4092608505602979,-0.30154370501609556,-0.3614238072589406,Tracy McGrady,6
729,2001-02-06,0.6232884340400838,0.9712140138204177,-0.1393087347534019,Ray Allen,11
730,2001-02-06,0.19523326708051197,0.3348351544021611,-1.2498840972810952,Jerry Stackhouse,14
731,2001-02-06,-1.5169874007577755,1.9257823029478027,-1.471999169786634,Jason Kidd,8
732,2001-02-06,1.8004401431789063,0.9712140138204177,0.7491515552687528,Chris Webber,4
733,2001-02-07,-0.018794316399273953,-0.6197331347252238,-0.5835388797644793,Chris Webber,4
734,2001-02-07,-0.8749046503184176,1.289403443529546,-0.3614238072589406,Jason Kidd,8
735,2001-02-07,0.19523326708051197,0.6530245841112894,-0.5835388797644793,Tracy McGrady,6
736,2001-02-07,1.9074539349187993,0.3348351544021611,-0.1393087347534019,Kevin Garnett,5
737,2001-02-07,1.0513436009996557,1.289403443529546,0.08280633775213675,Kobe Bryant,9
738,2001-02-07,-0.1258081081391669,0.016645724693032767,-0.5835388797644793,Michael Finley,15
739,2001-02-07,1.2653711844794415,-0.30154370501609556,0.08280633775213675,Karl Malone,7
740,2001-02-07,-1.6240011924976683,2.880350592075188,-0.5835388797644793,John Stockton,17
741,2001-02-07,0.5162746423001908,-0.6197331347252238,-0.3614238072589406,Paul Pierce,13
742,2001-02-07,-0.23282189987905988,1.9257823029478027,0.5270364827632141,Ray Allen,11
743,2001-02-07,0.4092608505602979,-0.6197331347252238,-0.8056539522700179,Allen Iverson,1
744,2001-02-07,-0.7678908585785247,-1.2561119941434804,-0.1393087347534019,David Robinson,10
745,2001-02-07,0.08821947534061901,0.016645724693032767,0.9712666277742914,Tim Duncan,2
746,2001-02-08,0.9443298092597627,-0.30154370501609556,-1.0277690247755566,Vince Carter,12
747,2001-02-08,-0.018794316399273953,-1.2561119941434804,0.30492141025767544,David Robinson,10
748,2001-02-08,0.4092608505602979,-0.9379225644343522,-0.1393087347534019,Jerry Stackhouse,14
749,2001-02-08,1.3723849762193345,0.016645724693032767,2.9703022803241397,Tim Duncan,2
750,2001-02-13,1.1583573927395485,-0.9379225644343522,-0.8056539522700179,Vince Carter,12
751,2001-02-13,0.4092608505602979,-0.9379225644343522,-0.5835388797644793,Michael Finley,15
752,2001-02-13,0.3022470588204049,-0.9379225644343522,-0.5835388797644793,Paul Pierce,13
753,2001-02-13,-0.1258081081391669,0.3348351544021611,0.5270364827632141,Anthony Mason,16
754,2001-02-13,2.870578060577836,-0.9379225644343522,-0.5835388797644793,Allen Iverson,1
755,2001-02-13,0.6232884340400838,0.3348351544021611,1.6376118452909074,Tim Duncan,2
756,2001-02-13,-2.373097734676919,-1.5743014238526087,-0.5835388797644793,David Robinson,10
757,2001-02-13,-0.23282189987905988,-0.9379225644343522,1.4154967727853687,Kevin Garnett,5
758,2001-02-13,1.6934263514390133,0.016645724693032767,0.08280633775213675,Kobe Bryant,9
759,2001-02-13,-0.9819184420583106,1.289403443529546,-0.1393087347534019,John Stockton,17
760,2001-02-13,0.6232884340400838,-0.6197331347252238,1.4154967727853687,Karl Malone,7
761,2001-02-13,1.2653711844794415,-0.6197331347252238,0.08280633775213675,Chris Webber,4
762,2001-02-13,0.5162746423001908,1.289403443529546,-0.5835388797644793,Ray Allen,11
763,2001-02-13,-0.8749046503184176,1.6075928732386744,-0.8056539522700179,Jason Kidd,8
764,2001-02-14,-0.018794316399273953,-0.6197331347252238,-0.1393087347534019,Tracy McGrady,6
765,2001-02-14,-0.33983569161895283,-0.30154370501609556,0.30492141025767544,Ray Allen,11
766,2001-02-14,1.9074539349187993,1.289403443529546,-0.8056539522700179,Allen Iverson,1
767,2001-02-14,-0.23282189987905988,-0.30154370501609556,0.9712666277742914,Kevin Garnett,5
768,2001-02-14,0.8373160175198697,0.016645724693032767,-0.5835388797644793,Jerry Stackhouse,14
769,2001-02-14,-0.7678908585785247,1.289403443529546,-1.471999169786634,John Stockton,17
770,2001-02-14,-0.33983569161895283,2.243971732656931,0.5270364827632141,Jason Kidd,8
771,2001-02-14,-0.4468494833588458,0.6530245841112894,-0.1393087347534019,Kobe Bryant,9
772,2001-02-14,1.1583573927395485,0.016645724693032767,-0.1393087347534019,Karl Malone,7
773,2001-02-15,1.9074539349187993,-0.6197331347252238,-0.8056539522700179,Jerry Stackhouse,14
774,2001-02-15,-0.8749046503184176,-0.30154370501609556,0.30492141025767544,Anthony Mason,16
775,2001-02-15,-0.6608770668386317,-1.5743014238526087,-1.0277690247755566,David Robinson,10
776,2001-02-15,-0.5538632750987388,-0.30154370501609556,-0.8056539522700179,Michael Finley,15
777,2001-02-15,0.6232884340400838,-1.5743014238526087,-0.1393087347534019,Vince Carter,12
778,2001-02-15,-0.4468494833588458,-1.5743014238526087,-0.5835388797644793,Paul Pierce,13
779,2001-02-15,-0.33983569161895283,-0.9379225644343522,0.9712666277742914,Tim Duncan,2
780,2001-02-16,0.9443298092597627,0.016645724693032767,1.8597269177964464,Kevin Garnett,5
781,2001-02-16,1.3723849762193345,-0.9379225644343522,-0.8056539522700179,Tracy McGrady,6
782,2001-02-16,2.121481518398585,-0.30154370501609556,-0.8056539522700179,Allen Iverson,1
783,2001-02-16,0.4092608505602979,-0.9379225644343522,0.9712666277742914,Tim Duncan,2
784,2001-02-16,-1.7310149842375613,-0.6197331347252238,0.30492141025767544,David Robinson,10
785,2001-02-16,0.3022470588204049,1.6075928732386744,0.5270364827632141,Kobe Bryant,9
786,2001-02-17,-1.0889322337982035,-1.2561119941434804,0.08280633775213675,Anthony Mason,16
787,2001-02-17,-0.8749046503184176,-0.9379225644343522,-0.3614238072589406,Paul Pierce,13
788,2001-02-17,0.8373160175198697,-0.30154370501609556,-0.5835388797644793,Ray Allen,11
789,2001-02-17,0.4092608505602979,-0.9379225644343522,-0.5835388797644793,Michael Finley,15
790,2001-02-18,1.0513436009996557,0.016645724693032767,-1.0277690247755566,Tracy McGrady,6
791,2001-02-18,1.1583573927395485,1.289403443529546,-0.5835388797644793,Kobe Bryant,9
792,2001-02-18,-0.23282189987905988,0.9712140138204177,-0.8056539522700179,John Stockton,17
793,2001-02-18,-0.018794316399273953,1.6075928732386744,-0.5835388797644793,Jason Kidd,8
794,2001-02-18,-0.23282189987905988,-1.5743014238526087,1.1933817002798301,Tim Duncan,2
795,2001-02-18,0.19523326708051197,0.3348351544021611,0.30492141025767544,Karl Malone,7
796,2001-02-18,0.4092608505602979,0.016645724693032767,-1.6941142422921727,Allen Iverson,1
797,2001-02-18,-0.6608770668386317,0.6530245841112894,1.1933817002798301,Kevin Garnett,5
798,2001-02-18,-0.8749046503184176,0.016645724693032767,0.5270364827632141,David Robinson,10
799,2001-02-18,-1.7310149842375613,-0.6197331347252238,-0.5835388797644793,Vince Carter,12
800,2001-02-19,-1.8380287759774543,1.9257823029478027,-0.3614238072589406,John Stockton,17
801,2001-02-19,0.08821947534061901,-0.6197331347252238,1.1933817002798301,Tim Duncan,2
802,2001-02-19,-0.7678908585785247,-1.2561119941434804,-0.1393087347534019,David Robinson,10
803,2001-02-19,0.8373160175198697,-1.5743014238526087,1.1933817002798301,Karl Malone,7
804,2001-02-19,0.6232884340400838,0.016645724693032767,-1.2498840972810952,Jerry Stackhouse,14
805,2001-02-19,0.08821947534061901,-0.6197331347252238,-1.0277690247755566,Ray Allen,11
806,2001-02-19,-0.018794316399273953,0.016645724693032767,-0.8056539522700179,Paul Pierce,13
807,2001-02-20,1.1583573927395485,-1.2561119941434804,1.1933817002798301,Vince Carter,12
808,2001-02-20,0.9443298092597627,-1.2561119941434804,-0.8056539522700179,Paul Pierce,13
809,2001-02-20,-0.7678908585785247,3.198540021784316,-0.3614238072589406,Jason Kidd,8
810,2001-02-20,-0.018794316399273953,0.016645724693032767,-0.5835388797644793,Michael Finley,15
811,2001-02-20,1.2653711844794415,-0.30154370501609556,0.7491515552687528,Ray Allen,11
812,2001-02-20,-0.33983569161895283,0.6530245841112894,-0.3614238072589406,Kobe Bryant,9
813,2001-02-20,2.335509101878371,-0.30154370501609556,0.30492141025767544,Tracy McGrady,6
814,2001-02-20,-0.5538632750987388,-1.2561119941434804,-0.3614238072589406,Anthony Mason,16
815,2001-02-21,1.4793987679592275,-0.30154370501609556,-1.0277690247755566,Allen Iverson,1
816,2001-02-21,-1.8380287759774543,1.289403443529546,-1.2498840972810952,Jason Kidd,8
817,2001-02-21,1.0513436009996557,0.9712140138204177,-0.1393087347534019,Jerry Stackhouse,14
818,2001-02-21,-0.9819184420583106,-1.5743014238526087,0.08280633775213675,David Robinson,10
819,2001-02-21,1.8004401431789063,-0.30154370501609556,0.30492141025767544,Vince Carter,12
820,2001-02-21,0.08821947534061901,-0.9379225644343522,1.6376118452909074,Kevin Garnett,5
821,2001-02-21,-0.018794316399273953,-0.30154370501609556,-0.1393087347534019,Tim Duncan,2
822,2001-02-21,-1.0889322337982035,-1.2561119941434804,-0.5835388797644793,Anthony Mason,16
823,2001-02-22,-0.018794316399273953,0.6530245841112894,-0.3614238072589406,Karl Malone,7
824,2001-02-22,-0.33983569161895283,0.6530245841112894,-0.8056539522700179,Michael Finley,15
825,2001-02-22,-0.4468494833588458,1.289403443529546,-1.0277690247755566,John Stockton,17
826,2001-02-22,0.08821947534061901,-0.9379225644343522,0.7491515552687528,Paul Pierce,13
827,2001-02-23,0.08821947534061901,-0.30154370501609556,-0.3614238072589406,Kevin Garnett,5
828,2001-02-23,1.0513436009996557,0.3348351544021611,0.08280633775213675,Tracy McGrady,6
829,2001-02-23,1.1583573927395485,0.016645724693032767,0.5270364827632141,Karl Malone,7
830,2001-02-23,-1.4099736090178825,0.3348351544021611,-1.0277690247755566,John Stockton,17
831,2001-02-23,0.19523326708051197,-1.5743014238526087,-0.5835388797644793,Paul Pierce,13
832,2001-02-23,-0.6608770668386317,0.6530245841112894,0.30492141025767544,Jason Kidd,8
833,2001-02-23,-0.4468494833588458,0.3348351544021611,0.5270364827632141,Tim Duncan,2
834,2001-02-23,-0.8749046503184176,-1.5743014238526087,0.5270364827632141,David Robinson,10
835,2001-02-23,-0.018794316399273953,-0.30154370501609556,-1.471999169786634,Jerry Stackhouse,14
836,2001-02-23,1.6934263514390133,0.3348351544021611,0.5270364827632141,Vince Carter,12
837,2001-02-23,0.7303022257799767,0.6530245841112894,-0.1393087347534019,Ray Allen,11
838,2001-02-23,2.228495310138478,-0.30154370501609556,0.5270364827632141,Allen Iverson,1
839,2001-02-24,0.08821947534061901,-0.30154370501609556,-0.1393087347534019,Michael Finley,15
840,2001-02-24,-0.33983569161895283,0.3348351544021611,-1.0277690247755566,Vince Carter,12
841,2001-02-24,2.65655047709805,-1.2561119941434804,-1.471999169786634,Allen Iverson,1
842,2001-02-24,0.9443298092597627,-1.2561119941434804,1.1933817002798301,Tim Duncan,2
843,2001-02-24,-0.5538632750987388,-1.2561119941434804,0.5270364827632141,Anthony Mason,16
844,2001-02-24,-0.6608770668386317,-0.9379225644343522,0.5270364827632141,David Robinson,10
845,2001-02-25,-1.4099736090178825,2.243971732656931,0.08280633775213675,Jason Kidd,8
846,2001-02-25,-1.6240011924976683,1.6075928732386744,-1.471999169786634,John Stockton,17
847,2001-02-25,0.3022470588204049,0.9712140138204177,0.08280633775213675,Tracy McGrady,6
848,2001-02-25,-0.9819184420583106,0.9712140138204177,-0.5835388797644793,Ray Allen,11
849,2001-02-25,1.3723849762193345,0.3348351544021611,-1.0277690247755566,Jerry Stackhouse,14
850,2001-02-25,0.08821947534061901,-0.9379225644343522,1.4154967727853687,Kevin Garnett,5
851,2001-02-25,-0.018794316399273953,-0.6197331347252238,0.5270364827632141,Karl Malone,7
852,2001-02-26,1.4793987679592275,-0.9379225644343522,0.9712666277742914,Tracy McGrady,6
853,2001-02-26,-0.8749046503184176,1.6075928732386744,-1.6941142422921727,John Stockton,17
